folioviv,foliohog,ing_cor,gasto_mon,ubica_geo,tam_loc,acc_alim2,acc_alim7,acc_alim9,celular,tsalud1_h,tsalud1_m,camb_clim,f_sequia,f_inunda,f_helada,f_incendio,f_huracan,f_desliza,f_otro,af_viv,af_empleo,af_negocio,af_cultivo,af_trabajo,af_salud,af_otro,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,agua_ent,sanit_agua,drenaje,uso_compar,excusado,camb_clim_right,climate_vulnerability_intensity,clave,tipo_gasto,mes_dia,lugar_comp,orga_inst,frecuencia,fecha_adqu,fecha_pago,gasto,costo,gasto_tri,saneamiento_deficiente,agua_intermitente,gasto_adaptacion
913412501,1,62711.23,48352.69,9009,3,0,,,1,0,50,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,2,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,500.0,,244.56,0,1,0.007973053630107398
913412501,2,24358.68,27055.35,9009,3,0,,,1,0,50,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,2,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,500.0,,244.56,0,1,0.02052656383679247
913412501,2,24358.68,27055.35,9009,3,0,,,1,0,50,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,2,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,500.0,,244.56,0,1,0.02052656383679247
913412505,1,66116.21,58176.79,9009,3,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,3,,5.0,,3,2,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,5000.0,,2445.65,0,0,0.0756244194880499
913412506,1,104537.27,103757.79,9009,3,0,,,1,0,45,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,3,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,600.0,,293.47,0,1,0.005739579769014438
913413201,1,50588.22,36264.26,9009,2,0,1.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,1,,2,1,2,1,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,300.0,,148.35,0,1,0.005930234351001083
913413202,1,42237.11,18759.96,9009,2,1,0.0,0.0,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,5,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,750.0,,370.87,0,1,0.017756896719496196
913413203,1,39192.72,20682.26,9009,2,0,0.0,0.0,0,0,20,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,2,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1500.0,,741.75,0,0,0.03827241385645089
913413205,1,81726.09,26811.99,9009,2,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,800.0,,395.6,0,0,0.009788795719946959
913416301,1,102349.77,38367.39,9010,1,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1000.0,,489.13,0,0,0.009770417657020625
913416302,1,92412.08,84985.78,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2000.0,,978.26,0,0,0.021642192232876913
913419603,1,74163.89,44329.6,9010,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,6,0,0,0,0,300.0,,147.54,0,0,0.004045095261319222
913419605,1,167950.78,158307.57,9010,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,1,1,0,0,43111.0,1.0,0,1,0,0,0,0,700.0,,344.26,0,0,0.0041678877585444975
913419606,1,96540.95,41048.27,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2000.0,,983.6,0,0,0.02071659746459922
913421602,1,120860.64,67070.73,9010,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,3000.0,,1475.4,0,0,0.024821976782515798
913421604,1,106032.75,53667.21,9010,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,500.0,,245.9,0,0,0.004715524213037953
913422803,1,68530.64,58306.94,9010,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,1,1,0,0,43111.0,1.0,0,5,0,0,0,0,2000.0,,983.6,0,0,0.029184026298309778
913424304,1,185793.34,137759.46,9010,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,4000.0,,1956.52,0,0,0.0215292970135528
913425803,1,159688.47,100156.71,9010,1,0,,,1,0,45,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1600.0,,786.88,0,0,0.01001950860948195
913425805,1,74803.26,55932.36,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,1,0,0,0,0,1800.0,,885.24,0,0,0.02406312238263413
913425806,1,238524.57,135825.7,9010,1,0,,,1,0,45,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,6,0,0,0,0,900.0,,442.62,0,0,0.0037731961952598846
913425806,1,238524.57,135825.7,9010,1,0,,,1,0,45,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,15000.0,,7377.04,0,0,0.0628866032543314
913427703,1,53950.8,34281.2,9010,1,0,,,1,0,50,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,6,0,0,0,0,1000.0,,491.8,0,0,0.018535406333177636
913427705,1,97770.49,31426.87,9010,1,0,,,1,0,50,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1000.0,,491.8,0,0,0.01022803506456805
913428001,1,84562.73,65013.45,9010,1,0,,,1,0,50,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1500.0,,733.69,0,0,0.017738310955665693
913428002,1,58380.06,38012.06,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1000.0,,489.13,0,0,0.01712913621534476
913428003,1,193589.91,123681.75,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,2000.0,,978.26,0,0,0.010331116947159075
913428004,1,69005.0,62721.66,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,3200.0,,1565.21,0,0,0.04637345119918847
913428006,1,165341.84,84636.17,9010,1,0,,,1,0,45,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012096151827026965
913430402,1,52699.85,52223.57,9010,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,220.0,,107.6,0,0,0.004174584937148777
913430406,1,41970.87,23324.53,9010,1,0,,,1,0,50,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,800.0,,391.3,0,0,0.019060839101024112
913431902,1,39255.85,28835.67,9010,1,0,0.0,0.0,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,590.0,,288.58,0,0,0.015029607052197316
913431904,1,23383.58,16928.5,9010,1,1,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,300.0,,146.73,0,0,0.012829515412096863
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
913432506,3,68694.44,63800.32,9010,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,35,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.002884421795537184
913432506,1,156010.47,54650.97,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0012819652424609707
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.0035357422685888115
913432506,2,127271.72,111687.12,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0015714410082616939
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.0029114437791471913
913432506,3,68694.44,63800.32,9010,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,10,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,220.1,0,0,0.00655074850308118
