folioviv,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,sanit_agua,drenaje
3060019717,4,6,3,,1,,2,2
3060019718,4,6,3,,1,,2,2
3060020202,5,8,10,2,,2,2,2
3060020203,4,8,10,2,,2,2,2
3060020204,4,8,10,,3,,2,2
3060020205,9,6,3,2,,2,2,2
3060020206,6,8,10,2,,2,2,2
3060020407,1,6,3,2,,1,,5
3060020408,6,6,3,2,,2,2,2
3060020409,6,6,3,2,,1,2,2
3060020410,6,6,3,2,,1,2,2
3060020411,7,8,3,2,,1,2,2
3060020412,5,8,10,5,,1,1,2
3060020613,2,6,3,1,,1,2,3
3060020614,5,8,10,3,,1,1,2
3060020615,5,6,3,1,,1,2,2
3060020616,4,6,3,3,,1,2,2
3060020617,3,6,3,1,,1,2,3
3060020618,2,6,3,1,,3,3,2
3060020919,2,6,3,2,,1,2,2
3060020920,4,6,3,2,,1,2,2
3060020921,5,6,3,,1,,2,3
3060020922,4,6,3,2,,2,2,2
3060020923,3,6,3,2,,2,2,2
3060020924,4,6,3,2,,2,2,2
3060021019,4,4,3,2,,2,2,2
3060021020,3,8,3,2,,2,,3
3060021021,2,8,9,2,,2,2,2
3060021022,3,8,3,2,,2,2,2
3060021023,3,6,3,2,,4,3,2
3060021301,4,8,3,7,,2,1,2
3060021302,5,8,3,7,,2,2,2
3060021303,4,8,3,7,,2,2,2
3060021305,2,8,3,7,,2,2,2
3060021306,5,8,3,7,,2,2,2
3060021507,5,8,10,7,,2,2,2
3060021508,7,8,3,7,,2,2,2
3060021509,2,8,10,7,,2,2,2
3060021510,3,8,3,7,,2,2,2
3060021511,3,8,10,7,,2,1,2
3060021512,3,8,10,7,,2,1,2
3060021813,2,8,3,,4,,2,2
3060021814,5,8,3,,4,,1,2
3060021815,2,8,3,4,,1,1,2
3060021816,5,8,3,,4,,3,2
3060021817,5,8,3,,4,,1,2
3060021818,1,8,10,,4,,3,2
3060022201,3,8,3,2,,2,3,2
3060022202,6,8,3,2,,2,3,2
3060022203,5,8,3,2,,2,3,2
3060022204,3,8,3,2,,2,1,2
3060022205,1,6,3,2,,2,3,2
3060022206,4,8,3,2,,2,2,2
3060022507,5,8,3,,1,,2,2
3060022508,5,8,3,2,,2,2,2
3060022509,2,8,3,,1,,3,5
3060022510,3,8,10,,1,,3,5
3060022511,2,8,3,2,,2,3,5
3060022512,4,8,3,2,,2,3,5
3060022713,2,8,3,2,,2,3,5
3060022714,5,8,3,2,,3,3,5
3060022715,2,8,2,2,,2,2,2
3060022716,2,6,3,2,,2,3,5
3060022717,2,6,3,2,,3,3,5
3060022718,4,8,10,2,,2,1,2
3060022919,4,8,10,1,,2,1,2
3060022920,4,8,3,1,,2,3,5
3060022921,8,8,3,,1,,3,5
3060022922,14,8,10,1,,2,2,2
3060022923,3,8,3,1,,2,3,2
3060022924,2,8,5,1,,2,3,5
3060023201,5,8,3,2,,4,3,2
3060023202,5,8,10,2,,4,3,2
3060023203,5,8,3,2,,5,2,2
3060023204,2,8,10,2,,4,1,2
3060023205,2,8,3,2,,4,3,2
3060023206,6,8,10,2,,4,3,2
3060023407,5,6,4,2,,4,3,5
3060023408,2,8,3,2,,4,3,2
3060023409,3,8,3,2,,2,2,2
3060023411,1,6,8,,1,,,5
3060023412,3,8,3,2,,4,1,2
3060023713,8,8,3,2,,4,3,2
3060023714,3,8,10,2,,4,2,2
3060023715,1,8,3,2,,4,3,2
3060023716,5,8,3,,1,,3,2
3060023717,2,8,10,2,,4,3,2
3060023718,2,8,3,2,,4,2,2
3060023919,4,8,3,1,,4,2,2
3060023920,4,8,3,3,,1,3,2
3060023921,2,8,10,1,,4,3,2
3060023922,3,8,10,1,,4,3,2
3060023923,1,8,3,2,,1,3,2
3060023924,4,1,3,1,,4,3,2
3060024019,3,8,3,1,,1,1,1
3060024020,4,8,3,1,,2,1,1
3060024021,2,8,10,1,,1,2,1
3060024022,2,8,10,1,,1,2,1
3060024023,1,6,3,1,,1,1,1
3060024024,3,8,3,1,,4,2,1
3060024401,2,8,10,1,,4,1,1
3060024402,2,8,10,2,,1,1,1
3060024403,5,8,10,2,,1,1,1
3060024404,2,8,3,2,,1,1,1
3060024405,1,6,3,2,,1,2,1
3060024406,3,8,10,5,,1,1,1
3060024607,3,8,3,1,,4,1,1
3060024608,1,8,3,1,,5,1,1
3060024609,2,8,3,1,,4,1,1
3060024610,2,8,10,1,,4,2,1
3060024611,3,8,3,3,,1,1,1
3060024612,3,8,3,1,,4,1,1
3060024813,4,8,10,3,,1,1,1
3060024814,2,8,3,7,,3,1,1
3060024815,4,8,3,7,,2,2,4
3060024816,8,8,10,3,,1,1,1
3060024817,3,8,3,7,,3,1,1
3060024818,2,8,10,7,,1,1,1
3060025019,4,6,3,7,,1,3,3
3060025020,6,8,3,7,,2,1,3
3060025021,4,8,3,7,,1,3,5
3060025023,4,8,3,7,,1,1,3
3060025024,2,8,10,7,,1,1,3
3060025301,4,8,10,3,,2,3,3
3060025303,2,6,3,3,,1,3,2
3060025304,2,8,3,2,,2,3,5
3060025305,3,8,3,3,,1,3,3
3060025306,2,6,3,3,,2,3,3
3060025607,8,8,10,7,,1,1,2
3060025608,2,6,3,1,,2,3,5
3060025609,2,8,10,1,,1,3,5
3060025610,5,8,10,7,,2,3,5
3060025611,3,8,3,1,,1,1,2
3060025612,1,8,3,,4,,,5
3060025813,3,8,10,2,,2,1,2
3060025814,3,8,3,2,,1,1,2
3060025815,3,8,10,2,,2,1,2
3060025816,3,8,3,2,,1,3,2
3060025818,2,1,3,2,,1,1,2
3060026201,2,6,3,3,,1,3,5
3060026202,3,8,3,3,,1,2,2
3060026203,4,8,10,1,,2,1,1
3060026204,3,6,3,3,,1,2,2
3060026206,1,8,3,1,,1,2,2
3060026507,1,6,3,7,,1,3,5
3060026508,3,8,3,7,,2,1,3
3060026510,2,8,3,7,,2,2,1
3060026511,2,8,10,1,,2,1,1
3060026512,4,8,10,7,,2,1,1
3060026713,3,8,3,2,,1,3,2
3060026714,5,8,3,1,,2,2,1
3060026715,6,8,10,1,,2,2,2
3060026716,3,8,3,1,,2,1,1
3060026717,4,8,3,1,,2,2,1
3060026718,3,8,10,1,,2,1,1
3060026919,4,8,3,7,,1,3,5
3060026920,3,8,10,7,,2,1,1
3060026921,5,8,10,7,,2,2,2
3060026922,2,8,3,7,,2,2,2
3060026923,4,8,3,7,,2,2,2
3060026924,2,8,10,7,,2,1,1
3060027019,4,8,10,1,,2,3,2
3060027020,2,8,3,1,,4,3,2
3060027021,4,8,10,1,,4,2,2
3060027022,1,8,10,1,,2,2,1
3060027023,1,8,10,1,,4,1,2
3060027024,2,8,3,1,,4,2,1
3060027401,1,6,3,7,,1,2,2
3060027402,4,8,3,7,,1,2,2
3060027403,2,8,3,7,,1,2,2
3060027404,2,8,10,7,,1,1,2
3060027405,3,8,10,7,,1,1,2
3060027406,1,6,3,7,,1,2,2
3060027607,4,8,10,2,,4,3,2
3060027608,4,8,10,2,,4,3,2
3060027609,8,8,3,2,,5,3,2
3060027610,4,8,3,2,,2,3,2
3060027611,4,8,10,2,,3,2,2
3060027612,3,8,10,2,,4,3,2
3060027813,1,8,10,1,,1,2,2
3060027814,4,8,3,1,,4,3,5
3060027815,4,6,3,1,,1,2,2
3060027816,4,8,3,1,,1,3,5
3060027817,2,8,10,1,,1,2,2
3060027818,4,8,3,1,,1,3,5
3060028301,2,6,10,2,,3,3,5
3060028302,6,8,3,1,,2,3,5
3060028303,5,1,10,2,,2,3,5
3060028304,2,8,10,1,,4,3,5
3060028305,2,8,3,,4,,3,5
3060028507,4,8,10,7,,4,3,2
3060028508,3,8,10,,3,,3,2
3060028509,4,8,10,7,,4,3,2
3060028510,3,8,10,,1,,,5
3060028511,3,8,10,,4,,2,2
3060028512,4,8,3,7,,1,3,2
3060028713,4,8,10,1,,5,2,2
3060028714,4,8,10,1,,5,2,2
3060028715,6,8,3,1,,5,3,2
3060028716,5,8,10,1,,4,3,2
3060028717,6,8,10,1,,3,3,2
3060028718,1,8,3,1,,5,3,2
3060028919,2,8,3,2,,4,3,5
3060028920,4,8,10,2,,3,3,5
3060028921,5,8,10,2,,3,3,2
3060028922,3,8,3,2,,3,3,5
3060028923,2,8,3,2,,2,3,5
3060028924,4,8,3,,4,,3,5
3060029201,4,4,3,1,,1,3,2
3060029202,6,8,10,1,,1,2,2
3060029203,6,8,3,1,,1,3,2
3060029204,3,8,3,1,,1,2,2
3060029205,7,8,10,1,,1,3,2
3060029407,4,8,3,2,,1,3,5
3060029408,3,8,10,2,,4,3,5
3060029409,4,8,10,2,,1,3,5
3060029410,4,8,3,2,,1,3,5
3060029411,3,8,10,2,,1,3,5
3060029412,1,8,3,2,,1,3,5
3060029613,6,4,3,1,,1,3,2
3060029614,1,8,3,1,,1,3,2
3060029615,2,8,10,1,,1,1,2
3060029616,4,8,3,,3,,3,2
3060029617,5,8,3,1,,1,3,2
3060029618,4,6,3,1,,1,3,2
3060029819,6,8,3,1,,1,3,1
3060029820,2,5,3,1,,1,3,5
3060029821,4,8,3,1,,1,3,1
3060029822,3,8,4,1,,1,2,2
3060029823,4,8,3,1,,1,3,5
3060029824,2,8,10,1,,1,3,5
3060030301,3,8,9,1,,1,2,1
3060030302,4,8,3,1,,4,1,1
3060030303,2,8,9,1,,1,2,1
3060030304,4,8,9,1,,1,1,1
3060030305,1,8,9,1,,1,1,1
3060030306,2,8,9,1,,1,2,1
3060030508,1,8,9,2,,1,2,1
3060030509,3,8,9,1,,1,2,1
3060030510,1,8,9,1,,1,1,1
3060030511,3,8,3,1,,1,2,1
3060030512,2,8,3,1,,1,2,1
3060030713,6,8,4,3,,1,2,2
3060030715,5,8,3,1,,1,2,1
3060030716,3,8,3,1,,1,2,1
3060030717,3,8,10,1,,2,1,1
3060030718,2,8,3,1,,1,3,5
3060030919,3,8,9,1,,1,2,1
3060030920,3,8,3,1,,1,2,1
3060030921,1,8,10,1,,1,1,1
3060030922,1,8,10,1,,1,1,1
3060030923,1,8,3,1,,2,2,2
3060030924,5,8,9,2,,1,2,1
3060031019,4,8,10,2,,1,2,2
3060031020,6,8,3,1,,1,3,5
3060031021,3,8,3,1,,1,2,1
3060031022,4,8,3,1,,1,3,5
3060031023,2,8,3,1,,1,3,5
3060031024,5,6,3,1,,1,3,5
3060031301,5,6,3,1,,1,,5
3060031302,5,8,3,1,,1,2,2
3060031303,2,8,3,1,,1,,5
3060031304,2,8,3,1,,1,2,2
3060031305,4,8,3,1,,1,2,2
3060031306,4,8,3,1,,1,2,2
3060031507,4,8,10,1,,1,2,2
3060031508,3,8,10,2,,1,1,2
3060031509,4,8,3,1,,1,2,2
3060031510,6,8,3,1,,1,3,2
3060031511,4,8,10,1,,1,2,2
3060031512,4,8,10,2,,1,2,2
3060031713,7,8,3,7,,1,2,3
3060031714,3,8,3,7,,1,2,2
3060031715,4,8,3,7,,1,3,2
3060031716,4,8,4,7,,1,2,2
3060031717,7,8,3,7,,1,,5
3060031718,1,8,3,5,,1,2,2
3100032019,6,8,10,1,,1,1,2
3100032020,4,8,10,1,,1,2,2
3100032023,4,8,10,1,,1,1,2
3100032024,2,8,10,1,,1,2,2
3100032301,4,8,10,1,,1,2,2
3100032302,2,8,10,1,,1,1,2
3100032303,1,8,10,1,,1,2,2
3100032304,6,8,10,1,,1,,5
3100032305,1,8,10,1,,1,1,2
3100032608,5,8,10,1,,2,2,2
3100032609,2,8,10,1,,1,2,2
3100032610,7,8,10,1,,1,1,2
3100032611,3,8,10,1,,1,2,2
3100032612,2,8,10,1,,2,2,2
3100032813,2,8,10,1,,1,3,5
3100032814,1,8,10,1,,1,1,2
3100032815,4,8,10,1,,1,1,2
3100032816,4,8,10,1,,1,1,2
3100032817,6,8,10,1,,1,2,2
3100032818,6,8,10,1,,1,1,2
3100033601,3,8,10,2,,1,1,2
3100033602,4,8,10,1,,1,,5
3100033603,1,1,10,3,,1,1,2
3100033604,4,8,10,1,,1,2,2
3100033605,2,8,10,1,,1,1,2
3100033606,6,8,10,1,,1,1,2
3100034201,1,8,10,1,,1,1,1
3100034203,4,8,10,1,,1,1,1
3100034204,3,8,10,1,,1,1,1
3100034205,3,8,10,1,,1,1,1
3100034206,1,8,10,1,,1,1,1
3100035301,4,2,2,1,,1,,5
3100035302,4,8,10,1,,1,1,2
3100035304,1,8,10,1,,1,3,2
3100035305,9,8,10,1,,1,1,2
3100035306,2,6,2,1,,1,1,2
3100035507,4,8,10,5,,1,1,2
3100035508,4,8,10,1,,1,1,2
3100035510,4,8,10,1,,1,1,2
3100035511,4,8,10,1,,1,1,2
3100035512,4,8,10,1,,1,2,2
3100035713,3,8,10,1,,1,2,2
3100035714,4,8,10,1,,1,1,2
3100035715,6,8,10,1,,1,,2
3100035716,4,8,10,1,,1,1,2
3100035717,2,8,10,1,,1,1,2
3100035718,3,8,10,1,,1,1,2
3100035919,3,8,10,1,,1,2,2
3100035920,3,8,10,1,,1,,2
3100035921,1,8,10,1,,1,1,2
3100035922,4,8,3,1,,1,1,2
3100035923,7,8,10,1,,1,1,2
3100035924,4,8,10,1,,1,2,2
3100036201,9,8,1,1,,1,1,2
3100036202,4,8,10,1,,1,1,2
3100036204,4,8,10,1,,1,1,2
3100036205,1,8,10,1,,1,2,2
3100036206,3,8,10,1,,1,2,2
3100036507,6,8,10,1,,1,2,2
3100036508,3,8,10,1,,1,1,2
3100036509,4,8,10,1,,1,2,2
3100036510,5,8,10,1,,1,1,2
3100036511,4,8,3,1,,1,,5
3100036512,5,8,10,1,,1,2,2
3100036713,6,8,10,1,,1,1,2
3100036714,4,8,10,1,,1,1,2
3100036715,5,8,10,1,,1,1,2
3100036716,5,8,10,1,,1,1,2
3100036718,3,6,6,1,,1,1,2
3100036919,1,8,3,1,,1,,5
3100036920,4,6,2,1,,1,2,2
3100036921,1,8,10,1,,1,2,2
3100036922,1,8,10,1,,1,1,2
3100036923,3,6,6,1,,1,,5
3100036924,1,8,10,1,,1,1,2
3100037201,6,8,10,1,,1,1,2
3100037202,2,8,10,1,,1,1,2
3100037203,5,8,10,5,,1,2,2
3100037204,4,8,10,1,,1,1,2
3100037205,5,8,10,1,,1,1,2
3100037407,5,8,10,1,,1,1,2
3100037408,3,8,10,1,,1,1,2
3100037409,1,8,10,1,,1,2,2
3100037410,1,8,10,1,,1,2,2
3100037411,1,8,10,1,,1,1,2
3100037412,5,8,10,3,,1,1,2
3100037713,1,8,10,1,,1,1,2
3100037714,6,8,10,1,,1,1,2
3100037715,3,8,10,3,,1,1,2
3100037717,1,8,10,1,,1,2,2
3100037718,3,8,10,1,,1,1,2
3100037919,3,8,10,1,,1,1,2
3100037920,5,8,10,1,,1,1,2
3100037923,3,8,10,1,,1,1,2
3100037924,5,8,10,1,,1,1,2
3100038201,2,8,10,1,,1,1,2
3100038202,2,8,10,,1,,1,2
3100038203,1,8,10,1,,1,1,2
3100038204,3,8,10,1,,1,1,2
3100038205,2,8,10,1,,1,1,2
3100038206,6,8,10,1,,1,2,2
3100038407,7,8,10,1,,1,2,2
3100038408,5,8,10,1,,1,1,2
3100038409,4,8,10,1,,1,1,2
3100038410,5,1,10,1,,1,1,2
3100038411,2,8,10,1,,1,1,2
3100038412,2,8,10,3,,1,1,2
3100038613,5,8,10,1,,1,1,2
3100038614,2,8,10,1,,1,1,2
3100038615,3,8,10,3,,1,1,2
3100038616,3,8,10,3,,1,1,2
3100038617,5,8,10,3,,1,,5
3100038618,2,8,10,3,,1,1,2
3100038919,3,8,10,1,,1,1,2
3100038922,1,8,10,1,,1,2,2
3100038923,1,8,10,1,,1,1,2
3100038924,1,8,10,1,,1,2,2
3100039019,6,8,10,1,,1,2,2
3100039021,3,8,10,1,,1,1,2
3100039022,3,8,10,1,,1,1,2
3100039023,3,8,1,1,,1,1,2
3100039024,5,8,10,1,,1,2,2
3100039401,3,8,10,3,,1,1,2
3100039402,4,8,10,2,,1,2,2
3100039403,7,8,2,1,,1,2,2
3100039404,2,8,10,3,,1,1,2
3100039405,3,8,10,1,,1,1,2
3100039406,4,8,10,3,,1,1,2
3100039607,4,8,3,3,,1,2,2
3100039608,5,8,10,1,,1,1,2
3100039609,3,8,10,1,,1,2,2
3100039612,5,8,10,1,,1,2,2
3100039813,1,8,10,3,,1,1,2
3100039814,1,8,3,1,,1,,5
3100039815,4,8,10,3,,1,1,2
3100039816,6,8,4,1,,1,2,2
3100039817,2,8,10,1,,1,2,2
3100040019,3,8,10,1,,1,2,2
3100040020,3,7,3,1,,1,1,2
3100040021,4,8,10,1,,1,1,2
3100040022,3,8,10,1,,1,1,2
3100040023,6,8,10,1,,1,1,2
3100040024,1,8,10,1,,1,1,2
3100040301,4,8,10,1,,1,1,2
3100040302,3,8,10,1,,1,3,5
3100040304,4,8,10,1,,1,2,2
3100040305,2,8,10,1,,1,2,2
3100040306,3,8,10,1,,1,1,2
3100040507,2,8,10,1,,1,1,2
3100040508,2,8,10,1,,1,1,2
3100040510,1,8,10,1,,1,1,2
3100040813,5,8,10,1,,1,2,2
3100040814,1,8,10,1,,1,1,2
3100040816,2,8,10,1,,1,1,2
3100040817,4,8,10,1,,1,1,2
3100040818,4,8,10,1,,1,1,2
3100041301,6,8,10,1,,1,1,2
3100041302,1,8,10,1,,1,2,2
3100041303,3,8,10,1,,1,2,2
3100041304,4,8,10,1,,1,1,2
3100041305,2,8,10,1,,1,1,2
3100041306,1,8,10,1,,1,1,2
3100041507,4,8,10,1,,1,3,5
3100041508,3,8,10,1,,1,1,2
3100041509,1,8,10,1,,1,1,2
3100041510,4,8,10,1,,1,1,2
3100041511,1,8,10,1,,1,2,4
3100041512,3,8,10,1,,1,1,2
3100041714,1,8,10,1,,1,1,2
3100041716,2,8,10,1,,1,1,2
3100041717,2,8,10,1,,1,1,2
3100041718,1,8,10,1,,1,1,2
3100041920,3,8,10,1,,1,1,2
3100041921,5,8,10,1,,1,1,2
3100041922,2,8,3,1,,1,1,2
3100041923,3,8,10,1,,1,2,2
3100041924,3,8,10,1,,1,1,2
3100042301,9,8,10,1,,1,3,5
3100042302,5,8,10,1,,1,2,2
3100042303,1,8,10,1,,1,2,2
3100042304,2,8,10,1,,1,1,2
3100042305,7,8,10,1,,1,1,2
3100042306,3,8,10,3,,1,2,2
3100042507,5,8,10,3,,1,1,2
3100042508,6,8,10,1,,1,1,2
3100042509,5,8,10,1,,1,1,2
3100042510,5,8,10,1,,1,3,5
3100042511,3,8,10,1,,1,1,2
3100042512,5,2,3,,1,,,5
3100042713,4,8,10,1,,1,1,2
3100042714,1,8,10,1,,1,1,2
3100042715,1,8,3,1,,1,1,2
3100042716,4,8,10,1,,1,1,2
3100042717,2,8,10,1,,1,1,2
3100042718,3,8,10,1,,1,1,2
3100042919,5,8,10,1,,1,1,2
3100042922,1,8,10,1,,1,1,2
3100042923,2,8,10,1,,1,1,2
3100042924,1,8,10,1,,1,1,2
3100043201,8,8,10,3,,1,2,2
3100043203,2,8,10,1,,1,2,2
3100043204,3,8,10,3,,1,2,2
3100043205,1,8,10,3,,1,1,2
3100043206,5,8,10,1,,1,1,2
3100043407,1,8,10,1,,1,1,2
3100043408,7,8,10,1,,1,1,2
3100043409,5,8,10,1,,1,1,2
3100043410,3,8,10,3,,1,3,5
3100043411,1,8,10,3,,1,1,2
3100043412,2,8,10,1,,1,1,2
3100043613,2,8,10,3,,1,2,2
3100043614,5,8,10,1,,1,2,2
3100043615,4,8,10,1,,1,1,2
3100043617,6,8,10,1,,1,1,2
3100043819,5,8,10,1,,1,1,2
3100043820,4,8,10,1,,1,1,2
3100043821,5,8,10,1,,1,2,2
3100043822,6,8,10,1,,1,3,5
3100043824,6,8,10,1,,1,1,2
3100044019,4,8,10,1,,1,1,2
3100044020,4,8,4,1,,1,1,2
3100044022,6,8,10,1,,1,1,2
3100044023,2,8,10,1,,1,1,2
3100044024,4,8,10,3,,1,1,2
3100044301,2,8,10,3,,1,1,2
3100044302,3,8,10,3,,1,1,2
3100044304,4,8,10,1,,1,1,2
3100044305,2,8,3,1,,1,1,2
3100044306,2,8,10,3,,1,1,2
3100044507,4,8,10,3,,1,1,2
3100044508,8,8,10,1,,1,1,2
3100044509,2,8,10,1,,1,1,2
3100044510,2,8,10,1,,1,1,2
3100044511,5,8,3,1,,1,2,2
3100044813,2,8,10,1,,1,1,2
3100044814,2,8,10,1,,2,1,2
3100044815,3,8,10,1,,1,2,2
3100044816,2,8,10,1,,1,2,2
3100044817,10,8,10,1,,2,2,2
3100044818,6,8,10,1,,2,1,2
3100045019,4,8,10,1,,1,1,2
3100045020,3,8,10,1,,1,1,2
3100045021,11,8,10,1,,1,2,2
3100045022,4,8,10,1,,1,1,2
3100045023,4,8,10,3,,1,1,2
3100045301,2,8,10,1,,1,1,2
3100045303,4,8,10,1,,1,2,2
3100045304,5,8,10,1,,1,2,2
3100045305,5,8,10,1,,1,2,2
3100045306,3,8,10,1,,1,2,2
3100045607,6,8,10,3,,2,1,2
3100045608,3,8,10,1,,1,1,2
3100045609,2,8,10,1,,1,2,2
3100045610,3,8,10,1,,1,1,2
3100045612,3,8,10,3,,1,2,2
3100045813,1,8,10,1,,1,1,2
3100045814,5,8,10,1,,1,1,2
3100045815,5,5,6,1,,1,1,2
3100045816,1,8,10,1,,1,1,2
3100045817,3,5,6,1,,1,1,2
3100045818,4,8,10,1,,1,1,2
3100046201,3,8,10,1,,1,1,2
3100046202,2,8,10,1,,1,1,2
3100046204,4,8,10,1,,1,1,2
3100046205,2,8,10,1,,1,1,2
3100046206,4,8,10,1,,1,1,2
3100046407,6,8,10,1,,1,2,2
3100046408,2,8,10,1,,1,1,2
3100046409,6,8,10,1,,1,1,2
3100046410,3,8,10,1,,1,2,2
3100046411,4,8,10,1,,1,2,2
3100046412,1,8,10,1,,1,1,2
3100046713,5,8,3,1,,1,1,2
3100046714,2,8,10,1,,1,1,2
3100046715,2,8,10,1,,1,1,2
3100046716,3,8,10,1,,1,1,2
3100046718,6,8,10,1,,1,1,2
3100046919,5,8,10,1,,1,1,2
3100046920,4,8,10,1,,1,2,2
3100046921,2,8,10,1,,1,1,2
3100046922,4,8,10,1,,1,2,2
3100046923,4,8,10,1,,1,1,2
3100046924,5,8,10,1,,1,1,2
3100047801,2,8,10,1,,1,1,2
3100047802,3,8,10,1,,1,1,2
3100047805,5,8,10,1,,1,1,2
3100047806,2,8,10,1,,1,1,2
3100048001,2,8,10,1,,1,1,2
3100048002,5,8,10,1,,1,1,2
3100048003,5,8,10,1,,1,1,2
3100048005,5,8,10,1,,1,1,2
3100049304,2,8,10,1,,1,1,2
3100049305,4,8,10,1,,1,2,2
3100050501,4,8,10,1,,1,1,2
3100050503,2,8,10,,3,,2,2
3100050505,6,8,10,1,,1,1,2
3100050506,5,8,10,1,,1,1,2
3100051701,3,8,10,1,,1,1,2
3100051704,4,8,10,1,,1,1,2
3100051705,4,8,10,1,,1,1,2
3100051706,7,8,10,1,,1,3,5
3100052905,4,8,10,1,,1,2,2
3100053202,2,8,10,1,,1,1,2
3100053203,1,8,10,1,,1,1,2
3100053204,5,8,10,1,,1,1,2
3100053205,3,8,10,1,,1,1,2
3100053206,4,8,10,1,,1,1,2
3100054401,4,8,10,1,,1,1,2
3100054402,6,8,10,1,,1,1,2
3100054403,3,8,10,1,,1,1,2
3100054404,3,8,3,5,,1,,5
3100054406,4,8,3,1,,1,1,2
3100055603,3,8,10,1,,1,2,2
3100055605,3,8,10,1,,1,1,2
3100055606,1,8,10,1,,1,1,2
3100056803,3,8,10,1,,1,,2
3100056804,3,8,10,1,,1,1,2
3100056805,1,8,10,1,,1,1,2
3100056806,4,8,10,1,,1,1,2
3100057002,5,8,10,1,,2,1,2
3100057003,10,8,10,1,,1,1,2
3100057004,6,8,10,3,,1,1,2
3100057006,1,8,10,1,,1,2,2
3100058301,6,8,10,2,,1,2,2
3100058302,3,8,10,1,,1,1,2
3100058303,2,8,10,1,,1,1,2
3100058306,4,8,10,1,,1,1,2
3100059501,3,8,10,1,,1,1,2
3100059502,4,8,10,1,,1,1,2
3100059504,3,8,10,1,,1,1,2
3100060001,5,8,10,1,,1,1,2
3100060003,7,8,10,1,,1,2,2
3100060004,2,8,10,1,,1,1,2
3100060005,1,8,10,1,,1,1,2
3100061402,1,8,10,1,,2,1,1
3100061403,4,8,10,1,,1,1,2
3100061406,6,8,10,1,,1,1,2
3100062602,4,8,10,1,,1,1,2
3100062604,1,8,10,1,,1,1,2
3100062606,4,8,10,1,,1,1,2
3100063701,4,8,10,1,,1,1,2
3100063702,2,8,10,1,,1,1,2
3100063704,3,8,10,1,,2,1,2
3100063705,3,8,10,1,,1,1,2
3100063706,3,8,10,1,,1,1,2
3100064901,6,8,10,1,,1,1,2
3100064902,2,8,10,1,,1,1,2
3100064903,6,8,10,1,,1,1,2
3100064905,2,8,10,1,,1,1,2
3100065202,2,8,10,1,,1,1,2
3100065203,3,8,10,1,,1,1,2
3100065204,4,8,10,1,,1,2,2
3100065206,1,8,10,1,,1,1,2
3100066801,3,8,10,1,,1,1,2
3100066802,4,8,10,1,,1,1,1
3100066803,2,8,10,1,,1,1,1
3100066805,4,8,10,1,,1,1,2
3100066806,3,8,10,1,,1,1,1
3100067401,5,8,10,1,,1,1,1
3100067402,2,8,10,1,,1,1,2
3100067403,3,8,10,1,,1,1,2
3100067405,5,8,10,1,,1,1,2
3100067406,3,8,10,1,,1,1,1
3100068301,2,8,10,1,,1,2,2
3100068302,7,8,10,1,,1,1,2
3100068303,6,8,10,1,,1,1,2
3100068304,2,8,10,1,,1,1,2
3100068305,6,8,10,1,,1,2,2
3100068306,2,8,10,1,,1,2,2
3100069601,1,8,10,1,,1,1,2
3100069603,4,8,10,1,,1,2,2
3100069604,4,8,10,1,,1,2,2
3100069606,3,8,10,1,,1,1,2
3100070801,4,8,10,1,,1,1,2
3100070802,10,8,10,1,,1,1,2
3100070803,2,8,10,1,,1,1,2
3100070804,3,8,10,1,,1,1,2
3100070805,4,8,10,1,,2,1,2
3100070806,3,8,10,1,,1,1,2
3100071201,4,8,10,1,,1,2,2
3100071202,4,8,10,1,,1,1,2
3100071203,5,8,10,1,,1,1,2
3100071204,2,8,10,1,,1,1,2
3100071205,4,8,3,1,,1,1,2
3100071206,4,8,10,1,,2,2,2
3100071407,6,8,3,1,,1,2,2
3100071408,4,8,10,1,,1,2,2
3100071409,3,8,10,1,,1,1,2
3100071410,2,8,3,1,,1,1,2
3100071613,2,8,10,1,,2,1,2
3100071614,3,8,10,1,,1,1,2
3100071616,1,8,10,1,,1,3,3
3100071617,4,8,10,1,,1,1,2
3100071618,7,8,3,1,,1,1,2
3100071819,5,8,10,1,,1,1,2
3100071820,2,8,10,1,,1,,5
3100071821,5,8,10,1,,1,1,2
3100071822,1,5,6,,3,,,5
3100071823,2,5,6,1,,1,,5
3100071824,3,8,10,1,,1,2,2
3100072002,1,8,10,1,,1,1,2
3100072005,1,8,10,1,,1,1,2
3100073301,2,8,10,1,,1,1,2
3100073302,2,8,10,1,,1,1,2
3100073304,4,8,10,1,,1,1,2
3100073305,2,8,10,1,,1,1,2
3100074501,2,8,10,1,,1,1,2
3100074502,3,8,10,1,,1,1,2
3100074504,1,8,10,1,,1,1,2
3100074505,2,8,10,1,,1,1,3
3100074506,1,8,10,1,,1,1,2
3100075702,2,8,10,1,,1,1,2
3100075703,4,8,10,1,,1,1,2
3100075705,2,8,10,1,,1,1,2
3100075706,4,8,10,1,,1,1,2
3100076901,4,8,10,1,,1,1,2
3100076902,2,8,10,1,,1,1,2
3100076903,3,8,10,1,,3,1,2
3100076904,2,8,1,1,,2,1,2
3100076906,1,8,10,1,,1,1,2
3100077202,1,8,10,1,,1,1,2
3100077204,5,8,10,1,,1,1,2
