folioviv,camb_clim,climate_vulnerability_intensity
1705655713,0,0
1705655714,1,8
1705655715,0,0
1705655716,0,0
1705655717,1,8
1705655718,0,0
1705655919,0,0
1705655920,0,0
1705655921,0,0
1705655922,0,0
1705655923,0,0
1705655924,0,0
1705656701,0,0
1705656702,0,0
1705656703,0,0
1705656704,0,0
1705656705,0,0
1705656706,0,0
1705657901,0,0
1705657902,0,0
1705657904,0,0
1705657905,0,0
1705657906,0,0
1705658201,0,0
1705658202,0,0
1705658203,0,0
1705658204,0,0
1705658205,0,0
1705658206,0,0
1705659401,0,0
1705659402,0,0
1705659403,0,0
1705659404,0,0
1705659405,0,0
1705659406,0,0
1705660701,0,0
1705660702,0,0
1705660703,0,0
1705660704,0,0
1705660705,0,0
1705660706,0,0
1705661901,0,0
1705661902,0,0
1705661903,0,0
1705661904,0,0
1705661905,0,0
1705661906,0,0
1705662202,0,0
1705662203,0,0
1705662206,0,0
1705663401,0,0
1705663403,0,0
1705663404,0,0
1705663406,0,0
1705664901,0,0
1705664902,1,8
1705664904,0,0
1705664905,0,0
1705664906,0,0
1705665601,0,0
1705665602,0,0
1705665604,0,0
1705665605,0,0
1705665606,0,0
1705666202,0,0
1705666203,0,0
1705666204,0,0
1705666206,0,0
1705667901,0,0
1705667902,0,0
1705667904,0,0
1705667905,0,0
1705667906,0,0
1705668702,0,0
1705668703,0,0
1705668704,0,0
1705668705,1,8
1705668705,0,0
1705668705,0,0
1705668706,0,0
1705669401,0,0
1705669402,0,0
1705669403,0,0
1705669404,0,0
1705669405,0,0
1705669406,0,0
1705670601,0,0
1705670602,0,0
1705670603,0,0
1705670604,0,0
1705670605,0,0
1705670606,0,0
1705671801,0,0
1705671802,0,0
1705671803,0,0
1705671804,0,0
1705671806,0,0
1705672001,0,0
1705672002,0,0
1705672003,0,0
1705672004,0,0
1705672005,0,0
1705672006,0,0
1705673801,0,0
1705673802,0,0
1705673803,0,0
1705673804,0,0
1705673805,0,0
1705673806,0,0
1705674001,0,0
1705674003,0,0
1705674004,0,0
1705674005,0,0
1705674006,0,0
1705675301,0,0
1705675302,0,0
1705675303,0,0
1705675304,0,0
1705675305,0,0
1705675306,0,0
1705676301,0,0
1705676302,0,0
1705676303,0,0
1705676305,0,0
1705676306,0,0
1705677501,0,0
1705677502,0,0
1705677503,0,0
1705677505,1,8
1705678501,0,0
1705678502,0,0
1705678503,0,0
1705678504,0,0
1705678505,0,0
1705678506,0,0
1705679701,1,8
1705679702,0,0
1705679703,0,0
1705679704,0,0
1705679705,0,0
1705679706,0,0
1705680901,0,0
1705680902,0,0
1705680903,0,0
1705680904,0,0
1705680905,0,0
1705680906,0,0
1705681201,0,0
1705681202,0,0
1705681203,0,0
1705681204,0,0
1705681205,0,0
1705681206,0,0
1705682401,0,0
1705682402,0,0
1705682403,0,0
1705682404,0,0
1705682405,0,0
1705683601,0,0
1705683604,0,0
1705683605,0,0
1705683606,0,0
1705684802,0,0
1705684803,0,0
1705684804,0,0
1705684805,0,0
1705684806,0,0
1705685001,0,0
1705685002,0,0
1705685003,0,0
1705685004,0,0
1705685005,0,0
1705685006,0,0
1705686303,0,0
1705686304,0,0
1705686305,0,0
1705686306,0,0
1705687701,1,8
1705687702,0,0
1705687703,1,8
1705687704,0,0
1705687706,0,0
1705688502,0,0
1705688503,0,0
1705688506,0,0
1705688506,0,0
1705689501,0,0
1705689503,0,0
1705689504,0,0
1705689505,0,0
1705689506,0,0
1705690701,0,0
1705690702,0,0
1705690703,0,0
1705690704,0,0
1705690705,0,0
1705690706,0,0
1705691801,0,0
1705691802,0,0
1705691803,0,0
1705691804,0,0
1705691805,0,0
1705691806,0,0
1705692901,0,0
1705692903,0,0
1705692904,1,8
1705692905,0,0
1705692906,0,0
1705693802,0,0
1705693803,0,0
1705693804,0,0
1705693805,0,0
1705693806,0,0
1705694001,0,0
1705694002,1,8
1705694003,0,0
1705694005,0,0
1705694006,0,0
1705695701,0,0
1705695702,0,0
1705695703,0,0
1705695704,0,0
1705695705,0,0
1705695706,0,0
1705696901,0,0
1705696902,0,0
1705696903,0,0
1705696905,0,0
1705696906,0,0
1705697201,0,0
1705697202,0,0
1705697203,0,0
1705697204,0,0
1705697205,0,0
1705697206,0,0
1705698901,0,0
1705698902,0,0
1705698903,0,0
1705698906,0,0
1705699303,0,0
1705699305,0,0
1705700001,0,0
1705700002,1,8
1705700003,0,0
1705700004,0,0
1705700005,0,0
1705700005,0,0
1705700006,1,8
1705701501,0,0
1705701502,0,0
1705701503,0,0
1705701505,0,0
1705701506,0,0
1705702702,0,0
1705702703,0,0
1705702705,0,0
1705702706,0,0
1705703401,0,0
1705703402,0,0
1705703404,0,0
1705703405,0,0
1705703406,0,0
1705704901,0,0
1705704903,0,0
1705704904,0,0
1705704905,0,0
1705704906,0,0
1705705602,0,0
1705705603,0,0
1705705604,0,0
1705705605,0,0
1705705606,0,0
1705706301,0,0
1705706302,0,0
1705706303,0,0
1705706304,0,0
1705706305,0,0
1705706306,0,0
1705707502,0,0
1705707505,1,8
1705707506,0,0
1705708701,0,0
1705708702,0,0
1705708703,0,0
1705708704,0,0
1705709201,0,0
1705709203,0,0
1705709205,0,0
1705710401,0,0
1705710402,0,0
1705711202,0,0
1705711205,0,0
1705711206,0,0
1705712402,0,0
1705712403,0,0
1705712404,0,0
1705712406,0,0
1705713601,0,0
1705713602,0,0
1705713606,0,0
1705714801,0,0
1705714802,0,0
1705714803,1,8
1705714805,0,0
1705715801,0,0
1705715802,0,0
1705715803,0,0
1705715805,0,0
1705715806,0,0
1705716001,0,0
1705716002,0,0
1705716003,0,0
1705716005,0,0
1705716006,0,0
1705717601,0,0
1705717603,0,0
1705717605,0,0
1705717606,0,0
1705718301,0,0
1705718302,0,0
1705718303,0,0
1705718304,0,0
1705718305,0,0
1705718306,0,0
1705719801,0,0
1705719802,0,0
1705719803,0,0
1705719804,0,0
1705719805,0,0
1705719805,0,0
1705719806,0,0
1705720001,0,0
1705720002,0,0
1705720004,0,0
1705720005,0,0
1705721301,0,0
1705721302,0,0
1705721305,0,0
1705721306,0,0
1705722502,0,0
1705722504,0,0
1705722505,0,0
1705722506,0,0
1705723804,0,0
1705724501,0,0
1705724502,0,0
1705724503,0,0
1705724504,0,0
1705724505,0,0
1705724506,0,0
1705725701,0,0
1705725702,0,0
1705725704,0,0
1705725705,0,0
1705725706,0,0
1705726701,1,8
1705726702,1,8
1705726703,0,0
1705726703,0,0
1705726703,0,0
1705726704,1,8
1705726705,0,0
1705727001,0,0
1705727004,0,0
1705727005,0,0
1705727006,0,0
1705728901,0,0
1705728902,0,0
1705728903,0,0
1705728904,0,0
1705728905,0,0
1705728906,0,0
1705729901,0,0
1705729902,0,0
1705729903,0,0
1705729904,0,0
1705729905,0,0
1705729906,0,0
1705730201,0,0
1705730202,0,0
1705730203,0,0
1705730204,1,8
1705730205,0,0
1705730206,0,0
1705731201,0,0
1705731203,0,0
1705731204,0,0
1705732402,0,0
1705732403,0,0
1705732405,0,0
1705733301,0,0
1705733302,1,8
1705733303,0,0
1705733304,1,8
1705733305,0,0
1705734401,0,0
1705734402,0,0
1705734403,0,0
1705734406,0,0
1705735601,0,0
1705735602,0,0
1705735603,0,0
1705735604,0,0
1705735605,0,0
1705735606,0,0
1705736501,0,0
1705736502,0,0
1705736503,1,8
1705736505,0,0
1705737701,0,0
1705737702,0,0
1705737703,0,0
1705737704,0,0
1705737705,0,0
1705737706,0,0
1705738901,0,0
1705738902,0,0
1705738903,0,0
1705738905,0,0
1705738906,0,0
1705739205,0,0
1705739206,0,0
1705740601,0,0
1705740602,0,0
1705740603,0,0
1705740604,0,0
1705740605,0,0
1705740606,0,0
1705741401,0,0
1705741402,0,0
1705741404,0,0
1705741405,0,0
1705742801,0,0
1705742802,0,0
1705742803,0,0
1705742804,0,0
1705742805,0,0
1705742806,0,0
1705743801,1,8
1705743802,0,0
1705743804,0,0
1705743805,0,0
1705743806,1,8
1705744601,0,0
1705744602,0,0
1705744603,0,0
1705744605,0,0
1705744606,0,0
1705745001,0,0
1705745002,0,0
1705745003,0,0
1705745004,0,0
1705745005,0,0
1705746301,0,0
1705746302,0,0
1705746303,0,0
1705746304,0,0
1705746305,0,0
1705746306,0,0
1705747001,0,0
1705747003,0,0
1705747004,0,0
1705747005,0,0
1705747006,0,0
1705748802,0,0
1705748804,0,0
1705748806,0,0
1705749501,0,0
1705749502,0,0
1705749503,0,0
1705749505,0,0
1705750701,0,0
1705750702,0,0
1705750703,0,0
1705750704,0,0
1705750706,0,0
1705751901,0,0
1705751902,0,0
1705751903,0,0
1705751904,0,0
1705751905,0,0
1705751906,0,0
1705752001,0,0
1705752002,0,0
1705752003,0,0
1705752004,0,0
1705752005,0,0
1705753202,0,0
1705753203,0,0
1705753204,0,0
1705753206,0,0
1705754401,0,0
1705754402,0,0
1705754403,0,0
1705754405,0,0
1705754406,0,0
1705755601,0,0
1705755602,0,0
1705755603,0,0
1705755604,0,0
1705755606,0,0
1705756302,0,0
1705756303,0,0
1705756304,0,0
1705756305,0,0
1705756306,0,0
1705757802,0,0
1705757803,0,0
1705757804,0,0
1705757805,0,0
1705757806,0,0
1705758001,0,0
1705758002,0,0
1705758003,0,0
1705758004,0,0
1705758005,0,0
1705758006,0,0
1705759301,0,0
1705759303,0,0
1705759304,0,0
1705759305,0,0
1705759306,0,0
1705760301,0,0
1705760302,0,0
1705760303,1,8
1705760304,0,0
1705760305,0,0
1705760306,0,0
1705761501,0,0
1705761502,0,0
1705761503,0,0
1705761505,0,0
1705761506,0,0
1705762503,0,0
1705762504,0,0
1705762505,0,0
1705762506,0,0
1705763502,0,0
1705763505,0,0
1705763506,0,0
1705764701,0,0
1705764702,0,0
1705764703,0,0
1705764704,0,0
1705764705,0,0
1705764706,0,0
1705765701,0,0
1705765702,0,0
1705765703,0,0
1705765704,0,0
1705765706,0,0
1705766702,0,0
1705766704,0,0
1705766705,0,0
1705766706,0,0
1705767901,0,0
1705767902,0,0
1705767903,0,0
1705767904,0,0
1705767905,0,0
1705768901,0,0
1705768902,0,0
1705768903,0,0
1705768904,0,0
1705768905,0,0
1705768906,0,0
1705769201,0,0
1705769202,0,0
1705769203,0,0
1705769204,0,0
1705769205,0,0
1705769206,1,8
1705770901,0,0
1705770903,0,0
1705770904,0,0
1705770906,0,0
1705771201,0,0
1705771202,0,0
1705771203,0,0
1705771204,0,0
1705771205,0,0
1705773901,0,0
1705773902,0,0
1705773903,0,0
1705773904,0,0
1705774303,0,0
1705774304,0,0
1705774305,0,0
1705774306,0,0
1705775601,0,0
1705775602,0,0
1705775603,0,0
1705775604,0,0
1705776501,1,8
1705776502,0,0
1705776503,0,0
1705776504,0,0
1705776505,0,0
1705777401,0,0
1705777402,0,0
1705777404,0,0
1705777405,0,0
1705777406,0,0
1705778601,0,0
1705778602,0,0
1705778603,1,8
1705778604,0,0
1705778605,0,0
1705778606,0,0
1705779801,0,0
1705779802,0,0
1705779803,0,0
1705779805,0,0
1705779806,0,0
1705780201,0,0
1705780202,0,0
1705780203,0,0
1705780204,0,0
1705780205,0,0
1705780206,0,0
1705781201,0,0
1705781202,0,0
1705781203,0,0
1705781205,0,0
1705781206,0,0
1705782001,1,8
1705782002,0,0
1705782003,0,0
1705782004,1,8
1705782005,0,0
1705782006,1,8
1705783301,0,0
1705783302,0,0
1705783303,0,0
1705783304,0,0
1705784701,0,0
1705784702,0,0
1705784703,0,0
1705784704,0,0
1705784705,0,0
1705785001,0,0
1705785002,0,0
1705785004,0,0
1705785005,0,0
1705785006,0,0
1705786501,0,0
1705786502,0,0
1705786503,0,0
1705786504,0,0
1705786506,1,8
1705787701,0,0
1705787702,0,0
1705787703,0,0
1705787704,0,0
1705787705,0,0
1705788901,0,0
1705788902,0,0
1705788903,0,0
1705788904,0,0
1705788905,0,0
1705788906,0,0
1705789201,0,0
1705789202,0,0
1705789204,0,0
1705789205,0,0
1705790801,0,0
1705790804,0,0
1705790806,0,0
1705791401,0,0
1705791402,0,0
1705791404,0,0
1705791405,0,0
1705791406,0,0
1705792202,1,8
1705792203,0,0
1705792204,0,0
1705792205,0,0
1705793201,0,0
1705793202,1,8
1705793203,0,0
1705793204,0,0
1705793205,0,0
1705793407,0,0
1705793408,0,0
1705793409,0,0
1705793410,0,0
1705793411,1,8
1705793412,0,0
1705793713,0,0
1705793714,0,0
1705793715,0,0
1705793716,0,0
1705793717,0,0
1705793718,0,0
1705793919,0,0
1705793921,0,0
1705793922,0,0
1705793923,0,0
1705793924,0,0
1705794401,0,0
1705794402,1,8
1705794403,0,0
1705794404,0,0
1705794405,0,0
1705794406,1,8
1705795601,0,0
1705795602,0,0
1705795603,0,0
1705795604,0,0
1705795605,0,0
1705795606,0,0
1705796401,0,0
1705796402,0,0
1705796404,0,0
1705796405,0,0
1705796406,0,0
1705797601,0,0
1705797602,0,0
1705797603,0,0
1705797605,0,0
1705797606,0,0
1705798401,0,0
1705798402,0,0
1705798403,0,0
1705798404,0,0
1705798405,0,0
1705798406,0,0
1705799801,0,0
1705799803,0,0
1705799804,0,0
1705799805,0,0
1705799806,0,0
1705800001,0,0
1705800003,0,0
1705800005,0,0
1705800006,0,0
1705801301,0,0
1705801302,0,0
1705801303,0,0
1705801304,0,0
1705801305,0,0
1705801306,0,0
1705802502,0,0
1705802503,0,0
1705802504,0,0
1705802505,0,0
1705802506,0,0
1705803802,0,0
1705803803,0,0
1705803804,0,0
1705803805,0,0
1705804601,0,0
1705804602,0,0
1705804603,0,0
1705804604,0,0
1705804605,0,0
1705804606,0,0
1705805701,0,0
1705805702,0,0
1705805703,0,0
1705805704,0,0
1705805705,0,0
1705805706,0,0
1705806301,0,0
1705806302,0,0
1705806303,0,0
1705806304,0,0
1705806305,0,0
1705806306,0,0
1705807001,0,0
1705807003,0,0
1705807003,0,0
1705807004,0,0
1705807005,0,0
1705807006,0,0
1705808901,0,0
1705808904,0,0
1705808905,0,0
1705808906,0,0
1705809001,0,0
1705809002,0,0
1705809003,0,0
1705809004,0,0
1705809005,0,0
1705809006,0,0
1705810201,0,0
1705810202,0,0
1705810203,0,0
1705810204,0,0
1705810205,0,0
1705810206,0,0
1705811401,0,0
1705811402,0,0
1705811404,0,0
1705811405,0,0
1705811406,0,0
1705812902,0,0
1705812903,0,0
1705812905,0,0
1705812906,0,0
1705813201,0,0
1705813202,0,0
1705813204,0,0
1705813205,0,0
1705813206,0,0
1705814402,0,0
1705814403,0,0
1705814405,0,0
1705815601,0,0
1705815602,0,0
1705815603,0,0
1705815604,0,0
1705815605,0,0
1705815606,0,0
1705815606,0,0
1705816801,0,0
1705816802,0,0
1705816803,0,0
1705816804,0,0
1705816805,0,0
1705816806,0,0
1705817001,0,0
1705817002,1,8
1705817003,1,8
1705817004,1,8
1705817005,0,0
1705817006,0,0
1705818301,0,0
1705818302,0,0
1705818303,0,0
1705818304,0,0
1705818305,0,0
1705818306,0,0
1705819501,0,0
1705819502,0,0
1705819503,0,0
1705819504,0,0
1705819505,0,0
1705819506,0,0
1705820701,0,0
1705820702,0,0
1705820704,0,0
1705820705,0,0
1705820706,0,0
1705821301,0,0
1705821302,0,0
1705821303,0,0
1705821304,0,0
1705821305,0,0
1705821306,0,0
1705822901,0,0
1705822904,1,9
1705822905,0,0
1705823201,0,0
1705823202,0,0
1705823204,0,0
1705823205,0,0
1705823206,0,0
1705824601,0,0
1705824602,0,0
1705824603,0,0
1705824604,0,0
1705824605,0,0
1705824606,0,0
1705825401,0,0
1705825402,0,0
1705825403,0,0
1705825404,0,0
1705825406,0,0
1705826501,0,0
1705826502,0,0
1705826503,0,0
1705826504,0,0
1705826505,0,0
1705826506,0,0
1705827901,0,0
1705827902,0,0
1705827904,0,0
1705827905,0,0
1705827906,0,0
1705828301,0,0
1705828302,1,8
1705828303,0,0
1705828304,0,0
1705828305,0,0
1705828306,0,0
1705829201,0,0
1705829202,0,0
1705829203,0,0
1705829204,0,0
1705829205,0,0
1705829206,0,0
1705830701,0,0
1705830702,1,8
1705830703,0,0
1705830704,0,0
1705830705,1,8
1705830706,0,0
1705831901,0,0
1705831903,0,0
1705831904,0,0
1705831905,0,0
1705831906,0,0
1705832402,0,0
1705832403,0,0
1705832404,0,0
1705832406,1,8
1705833601,0,0
1705833602,0,0
1705833603,0,0
1705833604,0,0
1705833605,0,0
1705834501,0,0
1705834502,0,0
1705834503,0,0
1705834506,0,0
1705835019,1,8
1705835022,0,0
1705835023,0,0
1705835024,0,0
1705835301,0,0
1705835302,0,0
1705835303,0,0
1705835304,0,0
1705835305,0,0
1705835306,0,0
1705835607,0,0
1705835608,0,0
1705835609,0,0
1705835610,0,0
1705835611,0,0
1705835612,0,0
1705835813,0,0
1705835814,0,0
1705835815,0,0
1705835816,0,0
1705835817,0,0
1705835818,0,0
1705836019,0,0
1705836020,0,0
1705836021,0,0
1705836022,0,0
1705836023,0,0
1705836024,0,0
1705836301,0,0
1705836302,0,0
1705836303,0,0
1705836304,0,0
1705836305,1,8
1705836306,0,0
1705836507,0,0
1705836507,0,0
1705836508,0,0
1705836509,0,0
1705836510,0,0
1705836511,0,0
1705836813,0,0
1705836814,0,0
1705836815,1,8
1705836816,0,0
1705836817,0,0
1705836818,0,0
1705837201,0,0
1705837202,0,0
1705837203,0,0
1705837204,0,0
1705837205,0,0
1705837206,0,0
1705837507,0,0
1705837509,0,0
1705837510,0,0
1705837511,0,0
1705837713,0,0
1705837714,0,0
1705837715,0,0
1705837716,0,0
1705837717,0,0
1705837718,0,0
1705837919,0,0
1705837920,0,0
1705837921,0,0
1705837922,0,0
1705837923,0,0
1705837924,0,0
1705838019,0,0
1705838020,0,0
1705838021,0,0
1705838023,0,0
1705838024,1,8
1705838402,0,0
1705838403,0,0
1705838405,0,0
1705838406,0,0
1705838607,0,0
1705838608,0,0
1705838609,0,0
1705838610,0,0
1705838611,0,0
1705838612,0,0
1705838813,0,0
1705838814,0,0
1705838817,1,8
1705838818,0,0
1705839019,0,0
1705839020,0,0
1705839021,1,8
1705839022,0,0
1705839023,0,0
1705839024,0,0
1705839301,0,0
1705839302,0,0
1705839303,1,8
1705839304,0,0
1705839305,0,0
1705839306,1,8
1705839607,0,0
1705839608,1,8
1705839609,1,8
1705839610,0,0
1705839611,0,0
1705839612,0,0
1705839813,0,0
1705839814,0,0
1705839814,0,0
1705839815,0,0
1705839816,0,0
1705839817,0,0
1705840401,0,0
1705840402,1,8
1705840403,0,0
1705840404,0,0
1705840405,0,0
1705840406,0,0
1705841803,0,0
1705841806,0,0
1705842501,0,0
1705842502,0,0
1705842503,0,0
1705842506,0,0
1705843001,0,0
1705843003,0,0
1705843004,0,0
1705843006,0,0
1705844202,0,0
1705844203,0,0
1705844204,0,0
1705844206,0,0
1705845401,0,0
1705845402,0,0
1705845403,0,0
1705845405,0,0
1705845406,0,0
1705846201,0,0
1705846202,0,0
1705846203,0,0
1705846205,0,0
1705847601,0,0
1705847602,0,0
1705847603,0,0
1705847604,0,0
1705847606,0,0
1705848801,0,0
1705848802,0,0
1705848803,1,8
1705848804,0,0
1705848805,0,0
1705848806,0,0
1705849001,0,0
1705849003,0,0
1705849004,0,0
1705849005,0,0
1705850301,0,0
1705850302,0,0
1705850303,0,0
1705850304,0,0
1705850305,0,0
1705850306,0,0
1705851501,0,0
1705851502,0,0
1705851503,0,0
1705851504,0,0
1705851505,0,0
1705851506,0,0
1705852701,0,0
1705852702,0,0
1705852703,0,0
1705852704,0,0
1705852705,0,0
1705853902,0,0
1705853903,0,0
1705853904,0,0
1705853905,0,0
1705853906,0,0
1705854201,0,0
1705854202,0,0
1705854203,0,0
1705854204,0,0
1705854205,0,0
1705854206,0,0
1705855301,0,0
1705855302,0,0
1705855303,0,0
1705855303,0,0
1705855304,0,0
1705855305,0,0
1705855306,0,0
1705856401,0,0
1705856403,0,0
1705856404,0,0
1705856405,0,0
1705856406,0,0
1705857601,0,0
1705857602,0,0
1705857603,0,0
1705857604,0,0
1705857605,0,0
1705857606,0,0
1705858801,0,0
1705858802,0,0
1705858803,0,0
1705858804,0,0
1705858805,0,0
1705858806,0,0
1705859001,0,0
1705859002,0,0
1705859003,0,0
1705859004,0,0
1705859005,0,0
1705859006,0,0
1705860301,0,0
1705860302,0,0
1705860303,0,0
1705860304,0,0
1705860305,0,0
1705860306,0,0
1705861501,0,0
1705861502,0,0
1705861503,0,0
1705861504,0,0
1705861506,0,0
1705862501,0,0
1705862502,0,0
1705862503,0,0
1705862505,0,0
1705862506,0,0
1705863702,0,0
1705863703,0,0
1705863704,0,0
1705863705,0,0
1705863706,0,0
1705864901,0,0
1705864902,0,0
1705864903,0,0
1705864904,0,0
1705864905,0,0
1705865701,0,0
1705865703,0,0
1705865704,0,0
1705865705,0,0
1705865706,0,0
1705866201,0,0
1705866202,0,0
1705866203,0,0
1705866204,0,0
1705866205,0,0
1705867601,0,0
1705867602,0,0
1705867603,0,0
1705867605,0,0
1705867606,0,0
1705868301,0,0
1705868302,0,0
1705868303,0,0
1705868304,0,0
1705868305,0,0
1705868306,0,0
1705868507,0,0
1705868511,0,0
1705868512,0,0
1705868713,0,0
1705868714,0,0
1705868716,1,8
1705868717,0,0
1705868718,1,8
1705868919,0,0
1705868920,0,0
1705868921,0,0
1705868922,0,0
1705868923,0,0
1705868924,0,0
1705869020,0,0
1705869022,0,0
1705869023,0,0
1705869024,0,0
1705869301,0,0
1705869302,0,0
1705869303,0,0
1705869304,0,0
1705869305,1,8
1705869306,0,0
1705869508,0,0
1705869509,0,0
1705869510,0,0
1705869512,0,0
1705869717,0,0
1705869718,0,0
1705870601,0,0
1705870602,0,0
1705870603,0,0
1705870604,0,0
1705870605,0,0
1705870606,0,0
1705871201,0,0
1705871202,0,0
1705871203,1,8
1705871204,0,0
1705871205,0,0
1705871206,0,0
1705871507,0,0
1705871508,1,8
1705871509,0,0
1705871509,0,0
1705871510,0,0
1705871511,0,0
1705871512,1,8
1705871713,0,0
1705871714,0,0
1705871715,0,0
1705871716,0,0
1705871717,0,0
1705871718,0,0
1705871919,0,0
1705871920,0,0
1705871921,0,0
1705871922,0,0
1705871923,0,0
1705871924,1,8
1705872201,0,0
1705872202,0,0
1705872204,0,0
1705872205,0,0
1705872206,0,0
1705872407,0,0
1705872408,0,0
1705872409,0,0
1705872410,0,0
1705872411,0,0
1705872412,0,0
1705872713,0,0
1705872714,0,0
1705872715,0,0
1705872716,0,0
1705872717,0,0
1705872718,0,0
1705872919,0,0
1705872921,0,0
1705872922,0,0
1705872923,0,0
1705872924,0,0
1705873201,0,0
1705873202,1,8
1705873204,0,0
1705873205,0,0
1705873206,0,0
1705874601,0,0
1705874602,1,8
1705874603,0,0
1705874605,0,0
1705874606,1,8
1705875801,0,0
1705875802,0,0
1705875803,0,0
1705875804,0,0
1705875805,0,0
1705875806,0,0
1705876501,0,0
1705876502,0,0
1705876503,0,0
1705876504,0,0
1705876505,0,0
1705876505,0,0
1705876506,0,0
1705877401,0,0
1705877402,0,0
1705877403,0,0
1705877404,0,0
1705877406,0,0
1705878701,0,0
1705878703,0,0
1705878706,0,0
1705879001,0,0
1705879003,0,0
1705879005,0,0
1705879006,0,0
1705880501,0,0
1705880504,0,0
1705880505,0,0
1705881801,0,0
1705881802,0,0
1705881803,0,0
1705881805,0,0
1705882801,0,0
1705882802,0,0
1705882803,0,0
1705882805,0,0
1705883001,0,0
1705883002,0,0
1705883003,0,0
1705883004,0,0
1705883005,0,0
1705883006,0,0
1705884601,0,0
1705884602,0,0
1705884603,0,0
1705884604,0,0
1705884605,0,0
1705885001,0,0
1705885002,0,0
1705885003,0,0
1705885004,0,0
1705885005,0,0
1705885006,0,0
1705886801,0,0
1705886802,0,0
1705886804,0,0
1705886805,0,0
1705886806,0,0
1705887001,0,0
1705887002,0,0
1705887004,1,8
1705887005,0,0
1705887006,0,0
1705888301,0,0
1705888302,0,0
1705888303,0,0
1705888304,0,0
1705888305,0,0
1705888306,0,0
1705889301,0,0
1705889302,0,0
1705889303,0,0
1705889304,0,0
1705889305,0,0
1705889306,0,0
1705890501,0,0
1705890502,0,0
1705890503,0,0
1705890506,0,0
1705891701,0,0
1705891702,0,0
1705891703,0,0
1705891704,0,0
1705891705,0,0
1705891706,0,0
1705892801,0,0
1705892802,0,0
1705892803,0,0
1705892805,0,0
1705892806,0,0
1705893001,0,0
1705893003,0,0
1705893004,0,0
1705893005,0,0
1705893006,0,0
1705894001,0,0
1705894002,0,0
1705894004,0,0
1705894005,0,0
1705894006,0,0
1705895302,0,0
1705895303,0,0
1705895304,0,0
1705895305,0,0
1705896903,0,0
1705896904,0,0
1705896905,0,0
1705896906,0,0
1705897301,0,0
1705897302,0,0
1705897303,0,0
1705897304,0,0
1705897305,1,8
1705897306,0,0
1705897507,0,0
1705897508,0,0
1705897510,0,0
1705897511,0,0
1705897512,0,0
1705897713,0,0
1705897715,0,0
1705897716,0,0
1705897718,0,0
1705897919,0,0
1705897920,0,0
1705897922,0,0
1705897923,0,0
1705898019,0,0
1705898020,0,0
1705898021,0,0
1705898022,0,0
1705898023,0,0
1705898024,0,0
1705898301,0,0
1705898302,0,0
1705898303,0,0
1705898304,0,0
1705898305,0,0
1705898306,0,0
1705898609,0,0
1705898611,0,0
1705898612,0,0
1705898813,0,0
1705898815,0,0
1705898816,0,0
1705898817,0,0
1705898818,0,0
1705899201,0,0
1705899202,0,0
1705899204,0,0
1705899205,0,0
1705899206,0,0
1705899507,1,8
1705899508,0,0
1705899509,1,8
1705899510,0,0
1705899713,0,0
1705899714,0,0
1705899717,0,0
1705899718,0,0
1705899919,0,0
1705899920,0,0
1705899921,0,0
1705899922,0,0
1705899923,0,0
1705899924,1,8
1705900502,0,0
1705900503,0,0
1705900504,0,0
1705900505,1,8
1705900506,0,0
1705901701,0,0
1705901702,0,0
1705901703,0,0
1705901704,0,0
1705901705,0,0
1705902401,0,0
1705902402,0,0
1705902403,0,0
1705902404,0,0
1705902405,0,0
1705902406,0,0
1705903501,0,0
1705903502,0,0
1705903503,0,0
1705903504,0,0
1705903505,0,0
1705903506,0,0
1705904701,0,0
1705904702,0,0
1705904703,0,0
1705904704,0,0
1705904705,0,0
1705904706,0,0
1705905301,0,0
1705905302,0,0
1705905304,0,0
1705905305,1,8
1705905306,0,0
1705906301,0,0
1705906302,0,0
1705906303,0,0
1705906304,0,0
1705906305,0,0
1705907201,0,0
1705907202,0,0
1705907204,0,0
1705907205,0,0
1705907407,0,0
1705907408,0,0
1705907411,0,0
1705907412,0,0
1705907613,0,0
1705907614,0,0
1705907615,0,0
1705907616,0,0
1705907617,0,0
1705907819,0,0
1705907820,0,0
1705907821,0,0
1705907822,0,0
1705907823,0,0
1705907824,0,0
1705908201,0,0
1705908202,0,0
1705908203,0,0
1705908204,0,0
1705908205,0,0
1705908206,0,0
1705908407,1,8
1705908408,0,0
1705908409,0,0
1705908410,0,0
1705908411,0,0
1705908412,0,0
1705908613,0,0
1705908614,0,0
1705908616,0,0
1705908617,0,0
1705908618,0,0
1705908819,0,0
1705908820,0,0
1705908821,0,0
1705908823,0,0
1705908824,0,0
1705909019,0,0
1705909020,0,0
1705909021,1,8
1705909022,0,0
1705909023,0,0
1705909024,1,8
1705909301,0,0
1705909302,1,8
1705909303,0,0
1705909304,1,8
1705909305,1,8
1705909306,0,0
1705909507,1,9
1705909508,0,0
1705909509,1,8
1705909510,1,8
1705909511,1,8
1705909512,1,8
1705909813,0,0
1705909814,1,8
1705909815,1,8
1705909816,0,0
1705909817,1,8
1705910019,0,0
1705910020,0,0
1705910021,0,0
1705910022,0,0
1705910023,0,0
1705910024,0,0
1705910401,0,0
1705910402,0,0
1705910403,0,0
1705910404,0,0
1705910405,0,0
1705910406,0,0
1705910607,0,0
1705910608,0,0
1705910609,0,0
