folioviv,foliohog,ing_cor,gasto_mon,ubica_geo,tam_loc
1264465303,1,86998.71,77900.48,12067,4
1264465304,1,59479.82,54977.71,12067,4
1264465305,1,32251.03,29373.09,12067,4
1264465306,1,98468.66,67308.51,12067,4
1264465607,1,82327.82,44506.59,12067,4
1264465608,1,37495.07,26285.74,12067,4
1264465609,1,16180.31,17738.67,12067,4
1264465610,1,50926.22,36884.83,12067,4
1264465611,1,26778.67,22489.52,12067,4
1264465813,1,91261.55,51774.72,12067,4
1264465814,1,26227.81,48452.86,12067,4
1264465815,1,20940.23,21466.46,12067,4
1264465816,1,41877.0,58176.95,12067,4
1264465817,1,15998.34,16123.59,12067,4
1264465818,1,49577.41,36186.09,12067,4
1264466201,1,24586.95,9180.76,12068,4
1264466202,1,54551.3,86981.76,12068,4
1264466203,1,35917.86,52395.69,12068,4
1264466205,1,31336.27,38957.61,12068,4
1264466206,1,59825.17,25362.6,12068,4
1264466507,1,9659.53,25975.08,12068,4
1264466508,1,41082.96,18901.23,12068,4
1264466509,1,30733.73,10595.59,12068,4
1264466510,1,9416.17,13007.94,12068,4
1264466713,1,9857.69,25420.85,12068,4
1264466714,1,17489.5,30831.55,12068,4
1264466715,1,35097.54,13530.71,12068,4
1264466716,1,42836.05,28056.54,12068,4
1264466717,1,25174.64,23285.25,12068,4
1264466718,1,54770.4,46025.27,12068,4
1264466919,1,27185.44,16595.35,12068,4
1264466920,1,23196.22,17292.57,12068,4
1264466921,1,66223.33,31968.79,12068,4
1264467019,1,14251.04,21409.39,12069,4
1264467020,1,23920.03,66317.59,12069,4
1264467021,1,17463.5,49113.62,12069,4
1264467022,1,18050.47,6338.49,12069,4
1264467024,1,574831.44,157025.19,12069,4
1264467401,1,37656.86,6394.79,12069,4
1264467402,1,47286.49,40470.9,12069,4
1264467403,1,57521.9,20785.66,12069,4
1264467404,1,31356.47,26754.32,12069,4
1264467405,1,44327.06,23533.14,12069,4
1264467406,1,23876.78,15696.34,12069,4
1264467607,1,31125.69,18303.74,12069,4
1264467608,1,28599.14,26055.47,12069,4
1264467609,1,33389.53,21387.84,12069,4
1264467611,1,44231.44,43879.23,12069,4
1264467612,1,19049.94,30026.46,12069,4
1264467813,1,6147.53,15313.24,12069,4
1264467814,1,19893.41,43917.6,12069,4
1264467815,1,29488.51,35220.77,12069,4
1264467816,1,37066.43,5686.08,12069,4
1264467817,1,128793.92,62277.87,12069,4
1264467818,1,123837.04,40815.1,12069,4
1264468301,1,27072.57,72812.91,12075,4
1264468303,1,45852.01,45966.41,12075,4
1264468304,1,31874.4,34529.97,12075,4
1264468305,1,35967.45,27202.57,12075,4
1264468306,1,3803.21,2864.74,12075,4
1264468507,1,12375.58,8420.58,12075,4
1264468508,1,27083.61,35339.69,12075,4
1264468509,1,43991.74,18825.81,12075,4
1264468509,2,14551.63,7781.3,12075,4
1264468510,1,18041.01,20067.67,12075,4
1264468510,2,14018.47,20839.9,12075,4
1264468511,1,35716.47,22158.04,12075,4
1264468512,1,27956.46,28625.9,12075,4
1264468713,1,36393.43,113602.65,12075,4
1264468715,1,15115.89,6684.77,12075,4
1264468717,1,47778.67,45695.95,12075,4
1264468919,1,33185.86,31172.38,12075,4
1264468920,1,25724.79,35019.21,12075,4
1264468921,1,8917.07,12416.45,12075,4
1264468922,1,27328.17,55088.34,12075,4
1264468923,1,41397.76,22214.27,12075,4
1264468924,1,27316.19,60228.98,12075,4
1264469201,1,27673.32,9390.02,12079,4
1264469202,1,18461.14,7628.78,12079,4
1264469203,1,12497.42,5770.23,12079,4
1264469204,1,10643.02,6329.07,12079,4
1264469205,1,24856.63,18594.46,12079,4
1264469206,1,34839.59,9273.15,12079,4
1264469408,1,7312.58,2690.04,12079,4
1264469409,1,22457.03,4055.03,12079,4
1264469410,1,21656.7,5891.13,12079,4
1264469411,1,12889.56,1122.61,12079,4
1264469412,1,7360.28,2733.54,12079,4
1264469613,1,63196.68,24835.65,12079,4
1264469614,1,10522.61,2300.42,12079,4
1264469615,1,26505.23,17588.64,12079,4
1264469616,1,40324.89,9364.92,12079,4
1264469617,1,22024.41,6862.86,12079,4
1264469618,1,9861.48,5633.89,12079,4
1264469819,1,9303.92,5731.92,12079,4
1264469820,1,8606.54,4887.3,12079,4
1264469821,1,15980.64,16870.21,12079,4
1264469822,1,13854.09,10322.89,12079,4
1264469823,1,14870.0,7945.5,12079,4
1264469824,1,9513.43,8670.3,12079,4
1304470301,1,35690.9,21863.51,13003,3
1304470302,1,67898.75,42076.69,13003,3
1304470303,1,18910.34,19105.44,13003,3
1304470304,1,72018.89,44140.49,13003,3
1304470305,1,207381.82,122846.47,13003,3
1304470306,1,40916.79,19812.16,13003,3
1304470507,1,54523.09,42363.75,13003,3
1304470508,1,35936.88,68288.59,13003,3
1304470509,1,29309.15,27903.68,13003,3
1304470510,1,15007.35,2207.93,13003,3
1304470511,1,99834.65,161482.24,13003,3
1304470512,1,26027.32,5066.94,13003,3
1304470713,1,93614.72,57090.5,13003,3
1304470714,1,123542.43,51846.69,13003,3
1304470716,1,32778.68,14174.88,13003,3
1304470717,1,46881.45,12684.56,13003,3
1304470919,1,99599.27,60399.29,13003,3
1304470920,1,57294.0,50820.05,13003,3
1304470921,1,25240.69,13275.84,13003,3
1304470922,1,138666.67,52185.1,13003,3
1304470923,1,95258.52,23698.34,13003,3
1304470924,1,114489.76,74770.93,13003,3
1304471201,1,23488.98,21081.57,13008,2
1304471202,1,52703.34,17124.99,13008,2
1304471204,1,17802.19,16613.5,13008,2
1304471205,1,36864.57,20280.45,13008,2
1304471206,1,111801.29,79967.6,13008,2
1304471407,1,44312.0,20714.65,13008,2
1304471409,1,46666.17,35913.28,13008,2
1304471410,1,42114.11,55341.16,13008,2
1304471411,1,23888.49,12691.41,13008,2
1304471412,1,70002.15,45386.77,13008,2
1304471714,1,161249.9,85531.35,13008,2
1304471715,1,126994.41,70141.81,13008,2
1304471716,1,40819.66,38373.23,13008,2
1304471717,1,55443.57,25625.21,13008,2
1304471718,1,72082.88,57559.71,13008,2
1304471919,1,116113.21,59628.44,13008,2
1304471920,1,11101.29,15447.89,13008,2
1304471921,1,55585.72,66767.55,13008,2
1304471922,1,36959.98,22484.37,13008,2
1304471923,1,25239.09,7669.09,13008,2
1304471924,1,83131.77,24164.69,13008,2
1304472202,1,58016.79,22068.94,13013,3
1304472203,1,152252.95,61297.58,13013,3
1304472204,1,35476.77,16448.58,13013,3
1304472205,1,95048.7,42361.74,13013,3
1304472206,1,95297.55,68092.14,13013,3
1304472407,1,83268.28,94569.11,13013,3
1304472409,1,107354.55,28585.76,13013,3
1304472410,1,22903.9,14353.9,13013,3
1304472411,1,62889.52,59582.74,13013,3
1304472412,1,10524.9,13862.83,13013,3
1304472714,1,61114.95,50963.84,13013,3
1304472716,1,86924.67,81889.94,13013,3
1304472717,1,94445.86,66390.0,13013,3
1304472718,1,56518.02,51260.19,13013,3
1304472919,1,48931.95,21710.93,13013,3
1304472920,1,82568.35,35993.06,13013,3
1304472921,1,49765.06,21950.3,13013,3
1304472922,1,66315.23,28427.12,13013,3
1304472923,1,47557.7,17868.48,13013,3
1304472924,1,57228.25,41292.07,13013,3
1304473701,1,42844.54,34333.63,13016,2
1304473702,1,105538.85,94161.65,13016,2
1304473703,1,149690.83,27286.4,13016,2
1304473704,1,61337.4,25725.25,13016,2
1304473705,1,36145.52,30458.6,13016,2
1304473706,1,28402.24,36994.11,13016,2
1304474001,1,89416.18,34013.06,13016,2
1304474002,1,44024.88,23758.98,13016,2
1304474003,1,33338.4,4003.31,13016,2
1304474004,1,35276.05,24989.79,13016,2
1304474005,1,42788.57,6635.28,13016,2
1304474006,1,53302.59,42203.03,13016,2
1304475202,1,47490.65,24341.9,13016,4
1304475203,1,55256.98,36899.44,13016,4
1304475204,1,20631.21,12714.01,13016,4
1304475205,1,28071.27,23826.68,13016,4
1304475206,1,43668.0,21500.34,13016,4
1304476402,1,20290.45,4379.04,13016,4
1304476403,1,33111.05,31185.86,13016,4
1304476404,1,64177.06,63227.5,13016,4
1304476405,1,63197.8,44885.23,13016,4
1304476406,1,29527.68,24240.39,13016,4
1304477601,1,26014.74,18940.77,13016,4
1304477602,1,95044.04,68211.8,13016,4
1304477603,1,43499.99,28006.34,13016,4
1304477604,1,93365.14,33078.44,13016,4
1304477605,1,57371.08,90438.56,13016,4
1304477606,1,115159.08,43460.8,13016,4
1304478501,1,41051.75,22269.15,13022,4
1304478502,1,16394.8,12592.61,13022,4
1304478503,1,35018.02,24705.56,13022,4
1304478504,1,118975.11,75040.9,13022,4
1304478505,1,72575.89,45099.52,13022,4
1304478506,1,65300.46,28658.74,13022,4
1304479019,1,60677.17,47097.85,13022,3
1304479020,1,78876.82,42580.88,13022,3
1304479021,1,92429.67,143307.12,13022,3
1304479022,1,63277.65,21512.07,13022,3
1304479023,1,100177.03,51379.53,13022,3
1304479024,1,67094.35,93836.34,13022,3
1304479302,1,62076.97,40618.76,13022,3
1304479303,1,37888.65,28661.8,13022,3
1304479304,1,82025.37,59358.94,13022,3
1304479305,1,38603.33,20441.51,13022,3
1304479507,1,82982.2,42490.48,13022,3
1304479508,1,72448.21,61319.39,13022,3
1304479509,1,27314.2,21138.46,13022,3
1304479510,1,159943.05,174183.26,13022,3
1304479511,1,40025.96,12747.75,13022,3
1304479511,2,39847.8,29510.73,13022,3
1304479512,1,18829.48,26612.22,13022,3
1304479714,1,32464.17,15826.14,13022,3
1304479715,1,32016.39,18610.55,13022,3
1304479716,1,63567.54,11668.93,13022,3
1304479717,1,55477.93,41724.12,13022,3
1304479718,1,143379.65,51742.46,13022,3
1304480201,1,56377.5,47567.72,13023,3
1304480202,1,36960.53,11573.19,13023,3
1304480203,1,22284.44,9375.99,13023,3
1304480204,1,41213.03,31717.61,13023,3
1304480205,1,15083.35,36463.43,13023,3
1304480206,1,42399.83,16916.51,13023,3
1304480507,1,36883.57,23628.48,13023,3
1304480509,1,125384.2,47484.74,13023,3
1304480510,1,15099.38,17434.7,13023,3
1304480511,1,86495.58,64962.25,13023,3
1304480512,1,64390.05,35072.74,13023,3
1304480713,1,33590.14,19560.66,13023,3
1304480714,1,52003.97,19815.29,13023,3
1304480715,1,78393.43,102422.19,13023,3
1304480716,1,39257.78,30225.66,13023,3
1304480718,1,159900.97,45259.68,13023,3
1304480919,1,55404.45,39482.64,13023,3
1304480920,1,44122.43,24280.82,13023,3
1304480921,1,76546.41,66491.87,13023,3
1304480922,1,92667.03,47881.95,13023,3
1304480923,1,41648.62,25027.85,13023,3
1304480924,1,52191.76,29366.2,13023,3
1304481019,1,22304.79,26065.6,13028,2
1304481020,1,61195.09,44685.7,13028,2
1304481021,1,158057.86,163986.87,13028,2
1304481022,1,72478.06,51895.14,13028,2
1304481023,1,146842.29,47902.22,13028,2
1304481024,1,102331.38,33173.53,13028,2
1304481301,1,41630.33,22378.25,13028,2
1304481302,1,103062.87,83460.18,13028,2
1304481303,1,116613.24,77160.04,13028,2
1304481304,1,62990.58,14190.98,13028,2
1304481305,1,73985.87,72346.5,13028,2
1304481306,1,96082.68,81367.66,13028,2
1304481607,1,104134.39,85898.82,13028,2
1304481608,1,144035.64,75979.35,13028,2
1304481609,1,109598.33,79659.98,13028,2
1304481610,1,84131.35,23113.9,13028,2
1304481611,1,44891.78,43010.43,13028,2
1304481612,1,57522.64,50558.04,13028,2
1304481813,1,21107.53,11852.41,13028,2
1304481814,1,58977.04,79880.03,13028,2
1304481815,1,39389.13,42752.66,13028,2
1304481816,1,85076.31,58405.64,13028,2
1304481817,1,43739.55,60315.2,13028,2
1304481818,1,94327.86,93267.04,13028,2
1304482019,1,39190.38,26295.88,13028,3
1304482020,1,20511.9,16210.27,13028,3
1304482021,1,47055.89,39250.67,13028,3
1304482022,1,21231.4,6803.74,13028,3
1304482023,1,25846.9,7721.7,13028,3
1304482024,1,51340.69,13221.91,13028,3
1304482401,1,47254.66,35861.48,13028,3
1304482402,1,16493.93,19814.59,13028,3
1304482403,1,28007.42,20549.29,13028,3
1304482405,1,31348.8,27940.58,13028,3
1304482406,1,64392.42,42485.38,13028,3
1304482607,1,20311.45,10493.52,13028,3
1304482608,1,102247.87,70400.39,13028,3
1304482609,1,25808.83,18373.93,13028,3
1304482610,1,48162.2,45255.93,13028,3
1304482611,1,33455.84,24527.72,13028,3
1304482612,1,55023.51,28581.69,13028,3
1304482813,1,37320.85,40680.6,13028,3
1304482814,1,35023.76,35988.62,13028,3
1304482815,1,75147.5,47996.82,13028,3
1304482816,1,20449.43,13306.28,13028,3
1304482817,1,31770.47,17436.72,13028,3
1304482818,1,61967.19,22017.28,13028,3
1304483019,1,42847.39,17965.6,13032,3
1304483020,1,45796.56,33489.57,13032,3
1304483021,1,77631.33,46319.9,13032,3
1304483022,1,44735.98,38354.37,13032,3
1304483023,1,24637.96,15492.81,13032,3
1304483024,1,16255.67,13343.08,13032,3
1304483301,1,62938.24,31850.83,13032,3
1304483302,1,49037.16,32641.4,13032,3
1304483303,1,42831.04,14350.72,13032,3
1304483304,1,39935.55,42152.52,13032,3
1304483305,1,98580.26,66093.08,13032,3
1304483306,1,19226.01,9425.33,13032,3
1304483607,1,42018.23,32548.95,13032,3
1304483608,1,20367.11,40218.05,13032,3
1304483609,1,58002.08,42638.61,13032,3
1304483610,1,32468.85,29507.82,13032,3
1304483611,1,56921.28,62723.0,13032,3
1304483612,1,38491.76,38825.42,13032,3
1304483813,1,15319.66,19872.66,13032,3
1304483815,1,17744.26,30075.8,13032,3
1304483816,1,44997.31,41349.08,13032,3
1304483817,1,33688.5,30770.42,13032,3
1304483818,1,26252.44,25496.06,13032,3
1304484201,1,31948.21,21051.16,13037,3
1304484202,1,23611.5,18245.48,13037,3
1304484203,1,33629.55,15518.6,13037,3
1304484204,1,46355.89,27751.53,13037,3
1304484205,1,41393.29,30694.5,13037,3
1304484206,1,46766.31,26054.11,13037,3
1304484407,1,27343.95,28267.12,13037,3
1304484408,1,96637.95,20429.56,13037,3
1304484409,1,12652.21,7760.89,13037,3
1304484410,1,28340.69,15900.38,13037,3
1304484411,1,35974.64,27476.25,13037,3
1304484412,1,51784.7,57043.96,13037,3
1304484613,1,54854.66,43412.72,13037,3
1304484614,1,82011.75,30447.14,13037,3
1304484615,1,58840.5,27283.52,13037,3
1304484617,1,36452.43,40295.81,13037,3
1304484618,1,21868.08,9836.3,13037,3
1304484618,2,25433.46,19073.21,13037,3
1304484919,1,40685.25,32418.24,13037,3
1304484920,1,71043.78,46731.51,13037,3
1304484921,1,60272.78,25290.17,13037,3
1304484922,1,18996.75,24566.1,13037,3
1304484923,1,132230.82,35353.62,13037,3
1304484924,1,82267.07,58250.12,13037,3
1304485201,1,98186.4,65552.12,13041,2
1304485202,1,94416.1,24875.44,13041,2
1304485203,1,24007.67,11527.44,13041,2
1304485205,1,48692.54,2428.43,13041,2
1304485206,1,20164.62,18218.33,13041,2
1304485507,1,37800.55,21194.37,13041,2
1304485508,1,59090.09,57116.95,13041,2
1304485510,1,51333.88,31253.07,13041,2
1304485511,1,49941.76,58089.49,13041,2
1304485512,1,49038.77,43031.35,13041,2
1304485713,1,40289.21,20967.54,13041,2
1304485714,1,40512.28,24253.61,13041,2
1304485715,1,92155.13,47981.43,13041,2
1304485716,1,92650.78,36592.7,13041,2
1304485718,1,45344.24,33592.9,13041,2
1304485919,1,18533.13,14621.98,13041,2
1304485919,2,12136.18,8486.34,13041,2
1304485920,1,51330.79,90648.63,13041,2
1304485921,1,56627.28,50818.18,13041,2
1304485922,1,30393.6,17493.85,13041,2
1304485923,1,78441.89,50645.78,13041,2
1304485924,1,128422.74,63469.7,13041,2
1304486201,1,673519.17,228503.91,13041,2
1304486203,1,44010.98,48234.97,13041,2
1304486204,1,53459.69,41909.54,13041,2
1304486205,1,42598.73,11613.19,13041,2
1304486206,1,155670.31,97922.18,13041,2
1304486409,1,160095.52,100318.11,13041,2
1304486410,1,66783.24,21360.4,13041,2
1304486411,1,82016.11,138555.87,13041,2
1304486613,1,36075.73,17573.91,13041,2
1304486616,1,85819.65,26855.33,13041,2
1304486617,1,65550.24,75797.17,13041,2
1304486618,1,64893.42,39691.39,13041,2
1304486919,1,33204.05,16579.39,13041,2
1304486920,1,54451.22,51557.27,13041,2
1304486921,1,26040.63,12331.86,13041,2
1304486923,1,42680.56,22009.93,13041,2
1304486924,1,189370.45,107179.99,13041,2
1304487019,1,74773.83,25184.63,13041,2
1304487020,1,44652.69,36155.69,13041,2
1304487022,1,53094.66,32571.59,13041,2
1304487023,1,26255.24,20628.59,13041,2
1304487024,1,50683.67,33375.36,13041,2
1304487301,1,60017.68,22437.92,13041,2
1304487302,1,91715.77,40061.11,13041,2
1304487303,1,40358.47,22030.04,13041,2
1304487304,1,85285.19,69628.05,13041,2
1304487305,1,30262.97,29957.7,13041,2
1304487306,1,40709.35,15108.98,13041,2
1304487507,1,18868.27,2950.57,13041,2
1304487508,1,58684.87,30946.79,13041,2
1304487509,1,15506.99,5099.36,13041,2
1304487511,1,40305.91,20202.59,13041,2
1304487512,1,97909.68,66868.06,13041,2
1304487813,1,65048.43,3497.1,13041,2
1304487814,1,40403.86,48521.42,13041,2
1304487815,1,35409.83,45280.63,13041,2
1304487816,1,38486.77,33848.45,13041,2
1304487817,1,134921.09,91856.15,13041,2
1304487818,1,116836.37,74198.19,13041,2
1304488019,1,52046.62,33601.34,13041,3
1304488021,1,49780.85,24381.18,13041,3
1304488022,1,43109.31,19902.98,13041,3
1304488024,1,20035.28,7631.48,13041,3
1304488301,1,69659.88,27910.37,13041,3
1304488302,1,18783.07,5215.81,13041,3
1304488303,1,47664.25,61596.98,13041,3
1304488304,1,14482.01,8935.55,13041,3
1304488305,1,74895.65,28892.77,13041,3
1304488306,1,28881.45,7688.3,13041,3
1304488507,1,45684.0,40103.39,13041,3
1304488509,1,24260.8,8808.22,13041,3
1304488510,1,57507.39,14350.23,13041,3
1304488511,1,39758.38,35000.64,13041,3
1304488512,1,105912.26,58909.97,13041,3
1304488813,1,64546.96,37155.85,13041,3
1304488814,1,102116.74,75437.91,13041,3
1304488815,1,16421.67,15697.9,13041,3
1304488816,1,67500.06,63744.61,13041,3
1304488817,1,21300.96,24091.87,13041,3
1304488818,1,73759.55,67827.17,13041,3
1304489301,1,199079.22,90345.1,13048,1
1304489302,1,87747.94,50435.12,13048,1
1304489303,1,66501.82,31212.05,13048,1
1304489304,1,61381.8,23694.4,13048,1
1304489306,1,111427.03,70071.51,13048,1
1304490502,1,35950.92,16634.22,13048,1
1304490503,1,83378.87,47707.73,13048,1
1304490505,1,142834.58,75406.3,13048,1
1304490506,1,108460.7,27241.15,13048,1
1304491501,1,41033.13,67548.64,13048,1
1304491503,1,34239.12,30423.47,13048,1
1304491504,1,64711.94,57246.73,13048,1
1304491505,1,57786.31,42533.3,13048,1
1304491506,1,93313.59,17021.27,13048,1
1304492701,1,54269.59,51869.08,13048,1
1304492702,1,79055.21,69021.2,13048,1
1304492703,1,21768.59,19390.74,13048,1
1304492704,1,128654.73,71772.81,13048,1
1304492705,1,25931.38,20395.78,13048,1
1304492706,1,63278.43,47969.52,13048,1
1304493701,1,33934.4,37520.67,13048,1
1304493703,1,65470.79,56844.77,13048,1
1304493704,1,41080.3,22216.36,13048,1
1304493705,1,123842.58,61471.16,13048,1
1304494902,1,137177.81,17751.17,13048,1
1304494903,1,31730.35,24032.8,13048,1
1304494904,1,147286.58,63438.83,13048,1
1304494905,1,226965.47,159531.81,13048,1
1304494906,1,98861.26,57466.62,13048,1
1304495901,1,106993.33,55603.16,13048,1
1304495902,1,40010.85,36723.23,13048,1
1304495903,1,69721.57,36952.92,13048,1
1304495904,1,75102.02,47457.68,13048,1
1304495905,1,74730.03,41467.0,13048,1
1304495906,1,136341.13,47534.79,13048,1
1304496201,1,69019.53,50068.33,13048,1
1304496202,1,22966.98,9217.33,13048,1
1304496203,1,16651.66,19450.36,13048,1
1304496204,1,97788.67,39312.83,13048,1
1304496205,1,63779.24,55974.81,13048,1
1304496206,1,104253.47,59417.55,13048,1
1304497402,1,55812.9,63077.81,13048,1
1304497403,1,155843.25,127098.01,13048,1
1304497404,1,48783.01,56342.79,13048,1
1304497406,1,35533.17,41428.39,13048,1
1304498601,1,252402.5,323747.81,13048,1
1304498602,1,280226.64,130635.2,13048,1
1304498604,1,68687.18,24588.04,13048,1
1304499803,1,132209.98,97909.98,13048,1
1304499805,1,132295.06,98234.57,13048,1
1304500301,1,112772.93,67209.85,13048,1
1304500302,1,29680.73,11687.72,13048,1
1304500303,1,33614.3,27494.69,13048,1
1304500304,1,55736.05,23635.2,13048,1
1304500305,1,59301.48,22146.26,13048,1
1304500306,1,199089.56,147049.4,13048,1
1304501201,1,67484.29,33375.55,13048,1
1304501203,1,87511.5,65572.51,13048,1
1304501204,1,54050.34,35960.86,13048,1
1304501205,1,113768.14,51036.43,13048,1
1304501206,1,92247.93,58545.25,13048,1
1304502501,1,42935.63,29434.01,13048,1
1304502502,1,61535.75,41540.35,13048,1
1304502503,1,109699.63,79599.67,13048,1
1304502504,1,76209.64,42877.41,13048,1
1304502505,1,67807.17,49405.29,13048,1
1304502506,1,41237.88,30514.69,13048,1
1304503401,1,69492.8,43735.14,13048,1
1304503402,1,77281.98,50910.89,13048,1
1304503403,1,186106.22,58844.37,13048,1
1304503406,1,54848.2,16681.33,13048,1
1304504701,1,47656.68,47501.44,13048,1
1304504702,1,43914.8,16683.63,13048,1
1304504703,1,104331.1,82683.63,13048,1
1304504704,1,53113.74,37705.3,13048,1
1304504705,1,166110.59,103631.79,13048,1
1304504706,1,139622.87,85783.36,13048,1
1304505601,1,31020.8,17631.27,13048,1
1304505602,1,49939.06,29070.07,13048,1
1304505604,1,134149.61,98953.46,13048,1
1304505605,1,32298.9,7830.16,13048,1
1304506002,1,369151.43,151803.7,13048,1
1304506003,1,170831.16,77386.84,13048,1
1304506005,1,108590.57,62534.38,13048,1
1304506006,1,111611.66,84592.46,13048,1
1304507801,1,63531.11,25137.78,13048,1
1304507802,1,25485.23,20156.32,13048,1
1304507803,1,66565.56,42791.24,13048,1
1304507804,1,73650.59,9774.35,13048,1
1304507805,1,117235.29,75687.89,13048,1
1304507806,1,68394.3,32089.21,13048,1
1304508001,1,81758.6,26427.37,13048,1
1304508002,1,73741.24,79490.87,13048,1
1304508003,1,68195.27,30092.68,13048,1
1304508004,1,46211.77,34336.74,13048,1
1304508005,1,66509.09,22007.85,13048,1
1304508006,1,73528.98,52130.07,13048,1
1304509301,1,36722.49,35780.17,13048,1
1304509302,1,50766.68,30180.17,13048,1
1304509303,1,76244.36,38532.91,13048,1
1304509305,1,77184.78,84942.7,13048,1
1304509306,1,51663.18,38432.41,13048,1
1304510902,1,35650.59,29848.95,13048,1
1304510903,1,40627.16,21047.44,13048,1
1304510904,1,41473.29,37084.39,13048,1
1304510905,1,95970.86,43945.08,13048,1
1304511301,1,269807.48,299820.9,13048,1
1304511302,1,42163.01,26151.54,13048,1
1304511303,1,27426.01,25744.01,13048,1
1304511304,1,32024.01,16038.79,13048,1
1304511305,1,255168.29,175682.14,13048,1
1304512501,1,135341.08,61955.26,13048,1
1304512503,1,36373.29,37707.39,13048,1
1304512504,1,172227.52,248070.26,13048,1
1304512505,1,131207.51,76759.97,13048,1
1304512506,1,57472.47,247824.96,13048,1
1304513501,1,66789.93,42776.86,13048,1
1304513503,1,8709.67,10633.22,13048,1
1304513505,1,101633.94,100347.23,13048,1
1304513506,1,103941.13,40956.77,13048,1
1304514201,1,30998.77,25356.49,13048,1
1304514202,1,39266.93,14290.6,13048,1
1304514203,1,39796.75,19030.52,13048,1
1304514204,1,18877.56,11025.19,13048,1
1304514205,1,18539.71,23689.88,13048,1
1304514206,1,80536.06,46067.78,13048,1
1304515001,1,41023.83,23473.95,13048,1
1304515002,1,60483.31,38862.26,13048,1
1304515003,1,29543.47,43131.97,13048,1
1304515004,1,37214.9,27932.48,13048,1
1304515005,1,46079.22,28176.9,13048,1
1304515006,1,38505.91,24293.28,13048,1
1304516701,1,52268.84,32479.04,13048,1
1304516702,1,21639.33,16853.89,13048,1
1304516703,1,37492.23,27463.16,13048,1
1304516704,1,23704.91,16081.36,13048,1
1304516705,1,39437.22,19878.14,13048,1
1304516706,1,18917.02,10595.49,13048,1
1304517901,1,55933.45,17747.77,13048,1
1304517902,1,82173.91,37479.77,13048,1
1304517903,1,105683.4,36491.88,13048,1
1304517904,1,73449.87,36392.99,13048,1
1304517905,1,79245.42,49608.89,13048,1
1304518401,1,43823.23,20301.03,13048,1
1304518402,1,37580.34,53110.94,13048,1
1304518403,1,47161.11,49182.93,13048,1
1304518404,1,60800.32,29027.46,13048,1
1304518406,1,48419.79,20428.64,13048,1
1304519703,1,119623.89,56378.11,13048,1
1304519704,1,74942.74,44605.87,13048,1
1304519705,1,32655.72,15855.84,13048,1
1304519706,1,89013.13,45581.61,13048,1
1304520601,1,49565.19,35319.54,13048,1
1304520603,1,38284.04,20817.65,13048,1
1304520604,1,71380.94,35104.44,13048,1
1304520605,1,44197.77,12585.33,13048,1
1304520606,1,103529.48,89305.65,13048,1
1304521201,1,6972.52,16657.3,13048,1
1304521202,1,149599.09,113982.0,13048,1
1304521203,1,40945.04,11599.5,13048,1
1304521204,1,186360.05,114088.06,13048,1
1304521205,1,29542.71,21995.2,13048,1
1304522402,1,80611.83,60103.45,13048,1
1304522403,1,51063.91,16057.0,13048,1
1304522404,1,61611.46,28343.01,13048,1
1304522405,1,20494.54,24329.17,13048,1
1304522406,1,45883.55,17503.25,13048,1
1304523401,1,33702.65,22813.79,13048,3
1304523402,1,54108.85,34235.21,13048,3
1304523404,1,50283.56,39375.86,13048,3
1304523405,1,15532.24,4995.27,13048,3
1304523406,1,9381.19,8990.45,13048,3
1304524901,1,159574.84,68521.45,13048,1
1304524902,1,134810.64,74186.13,13048,1
1304524905,1,66432.42,47327.77,13048,1
1304524906,1,58695.65,39962.88,13048,1
1304525601,1,114482.93,52551.52,13048,1
1304525602,1,102418.01,40163.6,13048,1
1304525603,1,44683.66,25373.61,13048,1
1304525604,1,82072.11,73957.43,13048,1
1304525605,1,73327.83,25295.38,13048,1
1304525606,1,76010.69,53989.01,13048,1
1304526801,1,29852.45,12400.66,13048,1
1304526802,1,36762.28,28075.41,13048,1
1304526803,1,62631.11,51003.25,13048,1
1304526804,1,47370.35,9066.62,13048,1
1304526805,1,58450.81,34654.71,13048,1
1304526806,1,20065.57,20400.56,13048,1
1304527801,1,67915.59,48633.52,13048,1
1304527803,1,15368.85,37672.75,13048,1
1304527804,1,131422.41,37823.86,13048,1
1304528001,1,34111.31,44143.38,13048,1
1304528002,1,49511.15,25999.41,13048,1
1304528003,1,105525.94,18609.21,13048,1
1304528004,1,126097.81,55862.76,13048,1
1304528005,1,39746.94,29382.53,13048,1
1304528006,1,51625.94,19905.17,13048,1
1304529303,1,34537.04,13214.48,13048,1
1304529304,1,23869.54,33460.03,13048,1
1304529306,1,45921.43,24933.95,13048,1
1304530201,1,122723.95,140093.57,13048,1
1304530202,1,83378.43,91020.37,13048,1
1304530203,1,589163.4,51988.55,13048,1
1304531001,1,48091.73,64154.79,13048,1
1304531002,1,49192.53,53015.77,13048,1
1304531004,1,131374.88,63630.55,13048,1
1304531005,1,49014.0,33205.22,13048,1
1304531006,1,44214.01,12967.8,13048,1
1304532902,1,23478.25,32171.43,13051,3
1304532903,1,38638.12,40096.58,13051,3
1304532904,1,44670.99,39375.0,13051,3
1304533501,1,82463.41,50569.09,13051,3
1304533502,1,318807.5,75814.04,13051,3
1304533504,1,51749.95,65835.86,13051,3
1304533505,1,31936.64,15891.91,13051,3
1304533506,1,86262.52,75992.26,13051,3
1304534201,1,66938.12,22429.34,13051,3
